Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
XGBoost vs ExtraTrees,XGBoost,ExtraTrees,0.542582473694606,0.562228226226388,-0.019645752531781947,274.5,0.10700070598885747,0.3210021179665724
XGBoost vs LogisticRegression,XGBoost,LogisticRegression,0.542582473694606,0.5468388581394096,-0.004256384444803553,374.0,0.8233176179850374,0.9311522501084255
XGBoost vs SVM_Linear,XGBoost,SVM_Linear,0.542582473694606,0.5407982968828556,0.0017841768117503418,403.0,0.9311522501084255,0.9311522501084255
