k,mean_score,std_score,fold_scores,metric,tuning_model
16,0.6617764951098284,0.06939931140085556,"[0.7592592592592593, 0.6031746031746031, 0.622895622895623]",auc,LogisticRegression
18,0.6347335791780236,0.07954169057366382,"[0.7469135802469136, 0.5714285714285714, 0.5858585858585859]",auc,LogisticRegression
14,0.6313665758110202,0.0580267098286147,"[0.7098765432098766, 0.5714285714285714, 0.6127946127946128]",auc,LogisticRegression
12,0.5559029447918337,0.08712829324989968,"[0.6419753086419753, 0.43650793650793646, 0.5892255892255892]",auc,LogisticRegression
8,0.5393084281973172,0.1605752857665537,"[0.7345679012345679, 0.3412698412698413, 0.5420875420875421]",auc,LogisticRegression
10,0.5353802576024799,0.15329802652324956,"[0.7160493827160495, 0.3412698412698413, 0.5488215488215489]",auc,LogisticRegression
6,0.525012025012025,0.1538157764981512,"[0.6851851851851851, 0.31746031746031744, 0.5723905723905724]",auc,LogisticRegression
4,0.5234621345732456,0.03956158337024548,"[0.5432098765432098, 0.46825396825396826, 0.5589225589225589]",auc,LogisticRegression
