metric,mean,std,min,max,pooled
AUC,0.7928289387380296,0.04983775888965026,0.7166666666666667,0.8571428571428571,0.7215625
PR_AUC,0.8314428279565702,0.08042065455627427,0.7092203548085901,0.9492445229573376,0.776875828736354
Accuracy,0.6773212294951426,0.062388798004483714,0.6153846153846154,0.7727272727272727,0.6754385964912281
Bal_Accuracy,0.7138583200425306,0.044081829673202434,0.6388888888888888,0.7727272727272727,0.6825
F1_Score,0.6825108225108225,0.060012929399073586,0.6363636363636364,0.8,0.6837606837606838
Precision,0.7783272283272283,0.1573543739763317,0.5384615384615384,1.0,0.7547169811320755
Recall,0.6587772461456672,0.16141154119003534,0.47368421052631576,0.9090909090909091,0.625
