fold,n_estimators,max_depth,learning_rate,num_leaves,subsample,colsample_bytree,reg_alpha,reg_lambda
1,250,3,0.16056945191878477,23,0.7726816734652486,0.9700149098111873,0.2284780107892971,1.0592721426061415e-05
2,250,6,0.07235215470507687,9,0.6840106310691442,0.7723424390893238,0.0835673325773711,1.8040852768441058e-06
3,200,3,0.04237053583479054,56,0.601887542476389,0.5607845603915571,0.010882827930218712,0.27081629729075113
4,100,7,0.2755515226447693,58,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
5,100,4,0.010195361167134594,22,0.9182650033893149,0.5076274856231695,0.0024523948325711462,0.0027179461717410165
