k,mean_score,std_score,fold_scores,metric,tuning_model
18,0.6079124579124578,0.037068398109115795,"[0.5555555555555556, 0.6318181818181818, 0.6363636363636362]",auc,LogisticRegression
16,0.5702260702260702,0.03418890041439843,"[0.5515873015873016, 0.5409090909090909, 0.6181818181818182]",auc,LogisticRegression
12,0.5608946608946609,0.045106318607296296,"[0.5357142857142857, 0.5227272727272727, 0.6242424242424243]",auc,LogisticRegression
14,0.5593795093795094,0.02156864832917717,"[0.5357142857142857, 0.5545454545454545, 0.5878787878787879]",auc,LogisticRegression
8,0.5506974506974508,0.044921801224788754,"[0.49603174603174605, 0.55, 0.6060606060606061]",auc,LogisticRegression
6,0.541895141895142,0.06675006946808436,"[0.4484126984126985, 0.5772727272727273, 0.6]",auc,LogisticRegression
10,0.5317460317460317,0.08242128159079132,"[0.42857142857142866, 0.5363636363636364, 0.6303030303030303]",auc,LogisticRegression
4,0.48754208754208755,0.09052512754304319,"[0.3611111111111111, 0.5681818181818181, 0.5333333333333333]",auc,LogisticRegression
