Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LogisticRegression,0.6790123456790124,0.5555555555555556,0.5277777777777778,0.8564667312092942,0.6875,0.6111111111111112,0.6470588235294118,0.4444444444444444,0.7035384615384616,0.05263157894736836
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_RBF,0.6604938271604939,0.5925925925925926,0.5277777777777778,0.848498359711511,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.3333333333333333,0.6348571428571429,0.05714285714285705
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_Linear,0.6851851851851852,0.6296296296296297,0.5555555555555556,0.8631226243357756,0.7,0.7777777777777778,0.7368421052631579,0.3333333333333333,0.6612307692307693,0.11764705882352944
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",RandomForest,0.7160493827160495,0.6666666666666666,0.6666666666666666,0.8816830270119744,0.8,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.6884285714285714,0.3076923076923077
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",GradientBoosting,0.6851851851851851,0.6296296296296297,0.6666666666666667,0.8579405162738496,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.71075,0.2857142857142857
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",ExtraTrees,0.6728395061728395,0.5555555555555556,0.5833333333333333,0.8479891101413739,0.75,0.5,0.6,0.6666666666666666,0.715076923076923,0.1428571428571429
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",KNN,0.7530864197530864,0.6296296296296297,0.6111111111111112,0.8690753690753692,0.75,0.6666666666666666,0.7058823529411765,0.5555555555555556,0.713153846153846,0.21052631578947367
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",NaiveBayes,0.6666666666666667,0.5925925925925926,0.5277777777777778,0.8478145283878448,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.3333333333333333,0.6466052631578948,0.05714285714285705
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",XGBoost,0.6049382716049383,0.5925925925925926,0.6111111111111112,0.8388316876360356,0.7692307692307693,0.5555555555555556,0.6451612903225806,0.6666666666666666,0.735421052631579,0.19512195121951226
1,90,27,8,8,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LightGBM,0.6111111111111112,0.5555555555555556,0.5277777777777778,0.8142071795116171,0.6875,0.6111111111111112,0.6470588235294118,0.4444444444444444,0.7131538461538461,0.05263157894736836
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",LogisticRegression,0.5858585858585859,0.65,0.6616161616161615,0.73352101974393,0.75,0.5454545454545454,0.631578947368421,0.7777777777777778,0.7802456140350877,0.3137254901960784
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",SVM_RBF,0.505050505050505,0.65,0.6717171717171717,0.7039074960127591,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.8888888888888888,0.7012982456140351,0.326923076923077
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",SVM_Linear,0.6363636363636362,0.65,0.6616161616161615,0.78515596109179,0.75,0.5454545454545454,0.631578947368421,0.7777777777777778,0.7890175438596492,0.3137254901960784
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",RandomForest,0.47474747474747475,0.55,0.5606060606060606,0.6775769637998741,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.7499738562091502,0.11764705882352933
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",GradientBoosting,0.4242424242424242,0.45,0.4595959595959596,0.6433014354066986,0.5,0.36363636363636365,0.42105263157894735,0.5555555555555556,0.7584705882352941,-0.07843137254901977
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",ExtraTrees,0.4747474747474747,0.6,0.6262626262626263,0.6820417800293962,0.8,0.36363636363636365,0.5,0.8888888888888888,0.7532418300653594,0.23809523809523814
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",KNN,0.4494949494949495,0.35,0.3282828282828283,0.6415584415584417,0.42857142857142855,0.5454545454545454,0.48,0.1111111111111111,0.7614117647058823,-0.35416666666666674
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",NaiveBayes,0.3333333333333334,0.35,0.3282828282828283,0.5051826914056017,0.42857142857142855,0.5454545454545454,0.48,0.1111111111111111,0.5833071895424836,-0.35416666666666674
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",XGBoost,0.4242424242424242,0.55,0.5606060606060606,0.6524782879659041,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.7695816993464052,0.11764705882352933
2,97,20,18,18,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",LightGBM,0.42424242424242425,0.45,0.4595959595959596,0.6433735854788487,0.5,0.36363636363636365,0.42105263157894735,0.5555555555555556,0.732,-0.07843137254901977
3,86,31,4,4,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",LogisticRegression,0.5,0.5161290322580645,0.5,0.5161290322580645,0.5161290322580645,1.0,0.6808510638297872,0.0,0.496,0.0
3,86,31,4,4,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",SVM_RBF,0.5,0.5161290322580645,0.5,0.5161290322580645,0.5161290322580645,1.0,0.6808510638297872,0.0,0.632,0.0
3,86,31,4,4,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",SVM_Linear,0.4458333333333333,0.5161290322580645,0.5,0.48336688213961815,0.5161290322580645,1.0,0.6808510638297872,0.0,0.546,0.0
