Model,Mean_AUC,Std_AUC,Median_AUC,IQR_AUC,Min_AUC,Max_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Decision_Threshold,Std_Decision_Threshold,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,AUC_ACC_Composite
SVM_RBF,0.6862645309800296,0.1257415371125157,0.7037037037037037,0.112569618490671,0.3523809523809523,0.9166666666666666,0.6303819444444445,0.7182818331015192,0.1794538292690965,0.6415097644370751,0.6330130499611223,0.1216406132082403,0.6169590643274854,0.6403774162713791,0.0907167818688449,0.60125,0.6566892318208107,0.1608591911551717,0.639269406392694,0.7732499518025834,0.1747758970555453,0.7291666666666666,0.6805398955512444,0.1013684855009469,0.681265206812652,0.5075048807401749,0.238560305121942,0.4733333333333333,0.4801294625277145,0.0813925034281353,8.0,8.0,0.0,8,8.0,8,0.6579228685783464
LightGBM,0.6628907452882498,0.1300040773371394,0.6481481481481481,0.138095238095238,0.480952380952381,1.0,0.6048090277777777,0.6912088914464666,0.1728364675478534,0.6556686488054767,0.6089253944866859,0.0914145730877423,0.6052631578947368,0.6099880147945164,0.1044818795141445,0.5952083333333333,0.6348443635827539,0.1607954143624056,0.6403940886699507,0.6868679176573913,0.2215021916994825,0.6770833333333334,0.629236136272307,0.138770573170277,0.6582278481012658,0.5331081119316413,0.2151962223146089,0.5133333333333333,0.4538163041754416,0.0831486248065351,8.0,8.0,0.0,8,8.0,8,0.632599053067174
SVM_Linear,0.646012984463355,0.1746395218315613,0.6944444444444444,0.19109538552263,0.2166666666666666,0.9166666666666666,0.6047222222222222,0.7004312498169475,0.162413764668357,0.6448236029707665,0.5922371261108875,0.145177718354707,0.5906432748538012,0.6127959806791076,0.0957392820377493,0.5821875,0.605209862601167,0.2495274908455957,0.6313131313131313,0.6968932091300511,0.2547214725976415,0.6510416666666666,0.6086612419900883,0.2050473851578267,0.6410256410256411,0.5286987522281639,0.2728508101353836,0.5133333333333333,0.5149892606515384,0.106304141888915,8.0,8.0,0.0,8,8.0,8,0.6230450525054089
ExtraTrees,0.6348367134241747,0.1464885203999296,0.6296296296296297,0.1453641173068418,0.2428571428571428,0.875,0.612829861111111,0.6668271850454086,0.184887992645152,0.63944293957391,0.6458591568988515,0.1408780150031054,0.631578947368421,0.6443862447035821,0.1141378726149801,0.6346875000000001,0.667131129316484,0.2325332250056862,0.6964285714285714,0.6309443480496112,0.3090824667991217,0.609375,0.601609952896398,0.2353383060947405,0.65,0.6578281413575532,0.2075731377452312,0.66,0.5011107331793068,0.0401778193071397,8.0,8.0,0.0,8,8.0,8,0.6339986157386449
NaiveBayes,0.6310815104523474,0.1822389363506714,0.6826923076923077,0.1718419312169311,0.1619047619047618,0.925,0.5278472222222222,0.6937987007326483,0.1985583237714615,0.5897795557309611,0.505909208543986,0.1245762556234715,0.5029239766081871,0.5540824042372029,0.1321221793762461,0.5091666666666667,0.6142717321042129,0.2398602400961889,0.5714285714285714,0.5161755885440097,0.3027768836787824,0.4583333333333333,0.4864505029730467,0.1840368158584135,0.5086705202312138,0.5919892199303967,0.2986239936390091,0.56,0.8063679605019448,0.2767029918745912,8.0,8.0,0.0,8,8.0,8,0.5762589862770392
XGBoost,0.597932143913357,0.1175775147163847,0.6111111111111112,0.0982120412267471,0.3650793650793651,0.875,0.5462152777777778,0.6491572662350945,0.1653444430626189,0.6009547460849864,0.5719759906042134,0.1014211595589309,0.564327485380117,0.5776064719021375,0.1055632588573928,0.55,0.5959254366927003,0.163156590172775,0.6009389671361502,0.6911899406636248,0.2279176506812125,0.6666666666666666,0.6084978451256341,0.1461075496775038,0.6320987654320988,0.4640230031406502,0.2101241346605771,0.4333333333333333,0.4541485013465086,0.152549685337246,8.0,8.0,0.0,8,8.0,8,0.5796302132876258
LogisticRegression,0.5,0.0,0.5,0.0,0.5,0.5,0.5130555555555555,0.5478525713625697,0.1636375234034122,0.5827294329065559,0.5220252222411028,0.1690621105891031,0.5233918128654971,0.5,0.0,0.5033333333333333,0.3682722301351696,0.3008975823597165,0.5638766519823789,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4615648613560938,0.3527277628723775,0.6109785202863962,0.3333333333333333,0.4714045207910317,0.34,0.4956130663364552,0.0107757428557617,8.0,8.0,0.0,8,8.0,8,0.5059148944472764
