Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
KNN,GradientBoosting,0.5584319526627219,0.5928994082840238,-0.034467455621301823,-0.6577964264810573,0.5106689509578574,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6526627218934911,0.6213017751479291,0.031360946745562,0.647921528399559,0.5170357057228965,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.6213017751479291,0.5928994082840238,0.028402366863905293,0.6251345655458342,0.531882743491793,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.6593195266272189,0.6307692307692307,0.028550295857988184,0.6081507422371201,0.543087500694559,✗,✗,1.0,✗
KNN,ExtraTrees,0.5584319526627219,0.5872781065088757,-0.028846153846153744,-0.5919872191348966,0.5538591469337757,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.6488165680473372,0.6213017751479291,0.02751479289940817,0.5666784148041661,0.5709326885617994,✗,✗,1.0,✗
LogisticRegression,SVM_Linear,0.6488165680473372,0.6593195266272189,-0.010502958579881705,-0.4935168159181974,0.6216474609887503,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6526627218934911,0.6307692307692307,0.02189349112426031,0.48183230387091935,0.6299250792851179,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.6488165680473372,0.6307692307692307,0.01804733727810648,0.392709603776669,0.6945339766106469,✗,✗,1.0,✗
LightGBM,NaiveBayes,0.6213017751479291,0.647337278106509,-0.026035502958579926,-0.3777574761000208,0.7056107661174184,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.6526627218934911,0.6593195266272189,-0.006656804733727872,-0.3493766177673132,0.7268065849898286,✗,✗,1.0,✗
XGBoost,LightGBM,0.6307692307692307,0.6213017751479291,0.00946745562130169,0.3150107744701444,0.7527534731962732,✗,✗,1.0,✗
RandomForest,ExtraTrees,0.5961538461538463,0.5872781065088757,0.00887573964497057,0.291303073589381,0.7708195369493038,✗,✗,1.0,✗
XGBoost,NaiveBayes,0.6307692307692307,0.647337278106509,-0.016568047337278236,-0.2447628366811731,0.8066400707867353,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6593195266272189,0.647337278106509,0.011982248520709948,0.23189124728287308,0.8166224829127892,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.5872781065088757,0.5928994082840238,-0.00562130177514808,-0.153657571731976,0.877879740238634,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.6488165680473372,0.6526627218934911,-0.0038461538461538325,-0.15192759659821042,0.8792440420080665,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6526627218934911,0.647337278106509,0.005325443786982076,0.10326488728353554,0.9177527424859608,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.5961538461538463,0.5928994082840238,0.0032544378698224907,0.10091111071712514,0.9196210230565514,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.6488165680473372,0.647337278106509,0.0014792899408282434,0.028338072768047003,0.9773925151057296,✗,✗,1.0,✗
