model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
GradientBoosting,5,117,0.7059171597633136,0.6837606837606838,0.6711538461538462,0.6891891891891891,0.7846153846153846,0.7338129496402878,0.5576923076923077,0.7181649831649832,0.6531862880249977,0.676969696969697,0.6612781954887218,0.805050505050505,0.6976459576459576,0.5488888888888889,0.09380191522844769,0.12786960140540796,0.07946845118473518,0.16284420737097616,0.17312599808561832,0.12208556225821512,0.17092341798248364
