precision,recall,threshold
0.5517241379310345,1.0,0.0838848288444499
0.5478260869565217,0.984375,0.16397529747380685
0.5526315789473685,0.984375,0.17462713775790636
0.5486725663716814,0.96875,0.18124783490309584
0.5535714285714286,0.96875,0.18909727245997715
0.5495495495495496,0.953125,0.1910652853896712
0.5545454545454546,0.953125,0.21734253970621753
0.5504587155963303,0.9375,0.258401927128213
0.5555555555555556,0.9375,0.26792511569302385
0.5514018691588785,0.921875,0.27631303396322304
0.5471698113207547,0.90625,0.2799796354422581
0.5523809523809524,0.90625,0.2938943303292546
0.5436893203883495,0.875,0.3001232974558598
0.5490196078431373,0.875,0.3074045916729471
0.5544554455445545,0.875,0.31054566475957524
0.55,0.859375,0.32416764440913903
0.5454545454545454,0.84375,0.34924943164313565
0.5510204081632653,0.84375,0.35856335203393025
0.5567010309278351,0.84375,0.3889155905079891
0.5625,0.84375,0.38986646577711187
0.5684210526315789,0.84375,0.3943431563950042
0.5638297872340425,0.828125,0.39955154607750143
0.5591397849462365,0.8125,0.4013857165477871
0.5652173913043478,0.8125,0.45642933187177204
0.5604395604395604,0.796875,0.47794997783880455
0.5666666666666667,0.796875,0.4859912653661785
0.5730337078651685,0.796875,0.49155506537692906
0.5882352941176471,0.78125,0.5055091677631617
0.6,0.75,0.5115920665773801
0.6153846153846154,0.75,0.523710878426423
0.6103896103896104,0.734375,0.525753029602328
0.618421052631579,0.734375,0.5271818278360291
0.6133333333333333,0.71875,0.5296281584284247
0.6216216216216216,0.71875,0.5304710718669
0.6301369863013698,0.71875,0.5341534834143501
0.625,0.703125,0.5348570720267023
0.6338028169014085,0.703125,0.5350669816629847
0.6285714285714286,0.6875,0.5352684275730981
0.6376811594202898,0.6875,0.5442536719661564
0.6323529411764706,0.671875,0.5452824334586127
0.6268656716417911,0.65625,0.5464530402357379
0.6212121212121212,0.640625,0.5467138568075655
0.6307692307692307,0.640625,0.5477586140738948
0.625,0.625,0.5502206097018677
0.6349206349206349,0.625,0.5508488758412499
0.6451612903225806,0.625,0.5523443675027774
0.639344262295082,0.609375,0.5553372522988073
0.6333333333333333,0.59375,0.5595189294135184
0.6271186440677966,0.578125,0.5630643972894879
0.6379310344827587,0.578125,0.5696280565861577
0.631578947368421,0.5625,0.5728084658625977
0.625,0.546875,0.576105493031907
0.6363636363636364,0.546875,0.5771023495469481
0.6296296296296297,0.53125,0.5855364315695674
0.6415094339622641,0.53125,0.5860346941996213
0.64,0.5,0.5920419482125892
0.6382978723404256,0.46875,0.5989557206505915
0.6304347826086957,0.453125,0.5996394479616068
0.6444444444444445,0.453125,0.6005666150420534
0.6363636363636364,0.4375,0.6047016309754364
0.6511627906976745,0.4375,0.6155352227721159
0.6428571428571429,0.421875,0.6244434704679918
0.6585365853658537,0.421875,0.6325594225530009
0.65,0.40625,0.6338617171585388
0.6410256410256411,0.390625,0.6359691677586099
0.6578947368421053,0.390625,0.636459157750646
0.6756756756756757,0.390625,0.6395102921005051
0.6666666666666666,0.375,0.6418908595466266
0.6666666666666666,0.34375,0.6426043341183885
0.65625,0.328125,0.6467811398870059
0.6451612903225806,0.3125,0.6512910463782403
0.6333333333333333,0.296875,0.6746223607524862
0.6206896551724138,0.28125,0.6757861077850865
0.6071428571428571,0.265625,0.6766619281779463
0.6296296296296297,0.265625,0.6859349477337621
0.6538461538461539,0.265625,0.6893419765041108
0.68,0.265625,0.6955729361617313
0.6666666666666666,0.25,0.7009490804951538
0.6521739130434783,0.234375,0.7149085147528333
0.7142857142857143,0.234375,0.7199358527873678
0.7,0.21875,0.7212365874628871
0.7222222222222222,0.203125,0.72164446363784
0.7058823529411765,0.1875,0.7229696990868859
0.6875,0.171875,0.7242703611046826
0.6666666666666666,0.15625,0.7296901998040843
0.7142857142857143,0.15625,0.7500201476896163
0.6923076923076923,0.140625,0.7506970023277147
0.6666666666666666,0.125,0.7520195535197614
0.7272727272727273,0.125,0.7595315440042351
0.7,0.109375,0.7652956480090776
0.6666666666666666,0.09375,0.7800183836369867
0.625,0.078125,0.781926896568641
0.5714285714285714,0.0625,0.7982147525169995
0.5,0.046875,0.8463921036183332
0.4,0.03125,0.8502599255615493
0.5,0.03125,0.8579204950341144
0.6666666666666666,0.03125,0.8765357833132288
1.0,0.03125,0.8783515147585061
1.0,0.015625,0.8920520784687568
1.0,0.0,
