metric,mean,std,min,max,pooled
AUC,0.6477918069584736,0.14043134799903811,0.4444444444444445,0.8333333333333333,0.6520710059171597
PR_AUC,0.6953612095006813,0.19938768882009372,0.31666666666666665,0.8499780064293571,0.6446979869409065
Accuracy,0.6520310633213858,0.13061328321583177,0.46153846153846156,0.8064516129032258,0.6666666666666666
Bal_Accuracy,0.6728661616161616,0.10145187798950393,0.50625,0.8,0.6576923076923077
F1_Score,0.6763157894736842,0.1587673306516591,0.4166666666666667,0.8421052631578947,0.7111111111111111
Precision,0.6604545454545454,0.14216158888874275,0.4,0.8,0.6857142857142857
Recall,0.7746212121212122,0.25331253539391835,0.3125,1.0,0.7384615384615385
