Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7863492063492064,0.7863033079507129,0.7032577030812326,0.8667713160936898,0.8240181185669955,0.8273682213017566,0.7246508946605585,0.9028141865176911,0.672566371681416,0.6753968253968254,0.6507936507936508,0.7,0.7321428571428571,0.6140350877192983,0.6890756302521008,0.3457987795337193,0.18953358127160835,35,15,22,41,8.0,4.0
SVM_RBF,0.7749206349206348,0.7745893032308115,0.6905199085283832,0.8564278937381404,0.8210502211666859,0.8239117168755556,0.7269870534844568,0.8983485145173569,0.7079646017699115,0.7092063492063492,0.6984126984126984,0.72,0.7586206896551724,0.6545454545454545,0.7272727272727273,0.41413982717989006,0.1937435590472652,36,14,19,44,8.0,4.0
SVM_Linear,0.7723809523809524,0.7723959639768202,0.6857630736921354,0.8535811191113376,0.8249203053247107,0.82768995769772,0.7330149060010013,0.899783493858167,0.6902654867256637,0.6933333333333334,0.6666666666666666,0.72,0.75,0.631578947368421,0.7058823529411765,0.38116100766703176,0.19277691360328025,36,14,21,42,8.0,4.0
RandomForest,0.7184126984126984,0.7172977677486749,0.6185503624208736,0.8082698412698411,0.7729626041855124,0.7764492473650416,0.6701303404468801,0.8668042470725589,0.672566371681416,0.6733333333333333,0.6666666666666666,0.68,0.7241379310344828,0.6181818181818182,0.6942148760330579,0.3431264728986646,0.2131077339755455,34,16,21,42,8.0,4.0
KNN,0.7107936507936508,0.7099800671576159,0.6125879767036427,0.8018232626187267,0.7519521488977066,0.75688699602896,0.6439044145930798,0.8515355994001361,0.6371681415929203,0.6415873015873016,0.6031746031746031,0.68,0.7037037037037037,0.576271186440678,0.6495726495726496,0.27801153186847427,0.2268250478226975,34,16,25,38,8.0,4.0
GradientBoosting,0.6949206349206348,0.694730344937311,0.5996064841152451,0.7871555590584903,0.772190079381901,0.7746391086126401,0.6702291090855171,0.8605885391559888,0.6371681415929203,0.6395238095238096,0.6190476190476191,0.66,0.6964285714285714,0.5789473684210527,0.6554621848739496,0.27507432326709436,0.2244169799235273,33,17,24,39,8.0,4.0
LightGBM,0.6895238095238096,0.6888611847584114,0.5877192982456141,0.7785760971055088,0.7586455951857312,0.7612410169993113,0.6572345942043473,0.8504137125965504,0.6017699115044248,0.6036507936507937,0.5873015873015873,0.62,0.6607142857142857,0.543859649122807,0.6218487394957983,0.20434986700046942,0.23901599630742296,31,19,26,37,8.0,4.0
ExtraTrees,0.6831746031746031,0.683115289775594,0.5774852797223541,0.7810335043362757,0.7349218357703913,0.7396387466186061,0.6221051613430868,0.8394457071225615,0.6460176991150443,0.6495238095238096,0.6190476190476191,0.68,0.7090909090909091,0.5862068965517241,0.6610169491525424,0.2941911305434103,0.22751184663163612,34,16,24,39,8.0,4.0
NaiveBayes,0.6714285714285714,0.6714022156529904,0.5666614420062696,0.7699408042809242,0.7235477748291026,0.729662720760673,0.6107590978939746,0.8334259017884741,0.6283185840707964,0.5944444444444444,0.8888888888888888,0.3,0.6153846153846154,0.6818181818181818,0.7272727272727273,0.20047169811320764,0.2967447545534503,15,35,7,56,8.0,4.0
XGBoost,0.6593650793650794,0.6582021820794798,0.5583171350507417,0.7549560825647781,0.7346634638209513,0.7379500050934743,0.6244672913469662,0.8360535209002644,0.6106194690265486,0.6095238095238096,0.6190476190476191,0.6,0.6610169491525424,0.5555555555555556,0.639344262295082,0.21725440806045337,0.23766158391174028,30,20,24,39,8.0,4.0
