metric,mean,std,min,max,pooled
AUC,0.5721675084175084,0.16992483869986127,0.36875,0.8055555555555556,0.5748520710059172
PR_AUC,0.6886611946290304,0.0785321699406685,0.5954777061309526,0.7821921877655041,0.6449750575689508
Accuracy,0.5464837790644241,0.056525034987386286,0.45,0.6129032258064516,0.5555555555555556
Bal_Accuracy,0.5519191919191919,0.06955346813861386,0.4595959595959596,0.6166666666666667,0.5538461538461539
F1_Score,0.5608618319993532,0.09128361606689646,0.42105263157894735,0.6666666666666666,0.5873015873015873
Precision,0.5821794871794872,0.13573551069116144,0.375,0.7692307692307693,0.6065573770491803
Recall,0.5838383838383838,0.14935667916249315,0.36363636363636365,0.75,0.5692307692307692
