fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6913580246913581,0.7626910731375217,0.6296296296296297,0.6111111111111112,0.7058823529411765,0.75,0.6666666666666666,14
2,0.4141414141414141,0.6513058492934654,0.5,0.5050505050505051,0.5,0.5555555555555556,0.45454545454545453,14
3,0.6125,0.5911275816519,0.6129032258064516,0.6166666666666667,0.5714285714285714,0.6666666666666666,0.5,14
4,0.5375,0.7538282092569977,0.5,0.44375,0.6285714285714286,0.5789473684210527,0.6875,14
5,0.7222222222222222,0.5700757575757576,0.46153846153846156,0.5416666666666666,0.46153846153846156,0.3333333333333333,0.75,14
