Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
ExtraTrees,0.7121531445694125,0.12738926885480156,0.6196875,0.781341415347024,0.11383774342004693,0.720657719937857,0.5936252153643458,0.09572732955897896,0.5877192982456141,0.6174700007594744,0.08544115481925073,0.59125,0.6789321789321789,0.12017005511553139,0.6545454545454545,0.6082083997873472,0.1817788977337012,0.5625,0.6098617724104981,0.08840707165584721,0.6050420168067226,0.6267316017316018,0.1849625042471088,0.62,12.8,12.8,4.833218389437829,4,14.0,18
LogisticRegression,0.7077602178080646,0.09499835189839925,0.659375,0.7606956002354835,0.14607831073958982,0.7627769820569599,0.6455862977602107,0.10436662238716268,0.6403508771929824,0.6891041998936737,0.07183601775168451,0.6446875000000001,0.7492507492507492,0.1722968308413308,0.7090909090909091,0.6645720361509836,0.20049338139392991,0.609375,0.6589674673152934,0.11168093622227153,0.6554621848739496,0.7136363636363636,0.19263291000379174,0.68,12.8,12.8,4.833218389437829,4,14.0,18
KNN,0.6931218254543613,0.042300913996990354,0.63125,0.7489978796869192,0.0883236057690358,0.6932393612316791,0.5732919254658385,0.09627976617172625,0.5701754385964912,0.602480633401686,0.09775270447494555,0.57125,0.6432905982905983,0.1615426219334913,0.631578947368421,0.59792663476874,0.22325267473658084,0.5625,0.5874699374699375,0.12047611279632571,0.5950413223140496,0.607034632034632,0.14928726931723035,0.58,12.8,12.8,4.833218389437829,4,14.0,18
RandomForest,0.6890847527450398,0.09234128287255053,0.6253124999999998,0.748470605837693,0.15020413173723499,0.710272619378891,0.599523664741056,0.08442567049385331,0.5964912280701754,0.6179963165489482,0.0891039119794495,0.5925,0.6631590631590631,0.14432059419461585,0.6451612903225806,0.660776182881446,0.15339688413521593,0.625,0.6365518539431583,0.07752809816896054,0.6349206349206349,0.5752164502164502,0.1862717292016008,0.56,12.8,12.8,4.833218389437829,4,14.0,18
LightGBM,0.6374786023829087,0.055208418298033676,0.5815625000000001,0.7086445127488336,0.1238311005847499,0.6675890335582819,0.5746152398326311,0.061526039570422436,0.5701754385964912,0.5995659603554341,0.030428725823258937,0.5734375,0.653946053946054,0.11677052561900059,0.6363636363636364,0.5837639553429026,0.13800314201654468,0.546875,0.5898909785866308,0.06617446512613503,0.5882352941176471,0.6153679653679653,0.13156114092634,0.6,12.8,12.8,4.833218389437829,4,14.0,18
SVM_Linear,0.6311316399354677,0.16859756874738846,0.5925,0.7092412400882034,0.2040023402081525,0.7168175086591958,0.571089779785432,0.11669985660648287,0.5701754385964912,0.6029351788562314,0.09239124112641264,0.549375,0.6410714285714286,0.15955934216920484,0.5974025974025974,0.7821690590111643,0.22406068214643243,0.71875,0.6542106161461001,0.09571953648021153,0.6524822695035462,0.4237012987012987,0.29838351249059825,0.38,12.8,12.8,4.833218389437829,4,14.0,18
GradientBoosting,0.6232684040219926,0.12291918940347836,0.53046875,0.6868986690768687,0.17576283275030014,0.6325472318499267,0.4983625070581593,0.061594633540017554,0.5,0.5311675020885548,0.06786261042041468,0.4846875,0.5906862745098038,0.18800793049769712,0.5492957746478874,0.6492397660818713,0.22050441007693422,0.609375,0.568971768971769,0.08444924173905724,0.5777777777777777,0.41309523809523807,0.3077237032648288,0.36,12.8,12.8,4.833218389437829,4,14.0,18
NaiveBayes,0.6204420716621672,0.1532797664792568,0.618125,0.6805493881264965,0.18430281304345997,0.6934660169316369,0.5554764076503208,0.10352038015454249,0.5614035087719298,0.5254156223893066,0.05837415033526409,0.521875,0.5669143446852425,0.14005836086721482,0.574468085106383,0.8401169590643276,0.10985040394966848,0.84375,0.6671539961013646,0.10613046062713948,0.6835443037974683,0.21071428571428572,0.15243674573818206,0.2,12.8,12.8,4.833218389437829,4,14.0,18
XGBoost,0.6172990327057313,0.09420638652755145,0.5571875,0.7210239039301835,0.1344303975355979,0.6924024575619117,0.5088896610635741,0.0733131209391361,0.5087719298245614,0.5539598997493734,0.07265021139505469,0.496875,0.6107792207792208,0.1871002682326889,0.5588235294117647,0.6486124401913875,0.22143085768218032,0.59375,0.5734256803222321,0.08323973435358784,0.5757575757575758,0.45930735930735933,0.2948943359328334,0.4,12.8,12.8,4.833218389437829,4,14.0,18
SVM_RBF,0.47225464947952983,0.22493768765871594,0.5225,0.5937549313108809,0.22260497076573624,0.6559745956464265,0.49080774298165597,0.10816234567452608,0.49122807017543857,0.515641186299081,0.11481749144826028,0.48343749999999996,0.5490842490842491,0.24458169231528476,0.546875,0.568187134502924,0.33222254647928334,0.546875,0.5042673992673993,0.2179649976990045,0.546875,0.4630952380952381,0.28779992735569104,0.42,12.8,12.8,4.833218389437829,4,14.0,18
