fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.5524691358024691,0.7192623425956759,0.6296296296296297,0.6111111111111112,0.7058823529411765,0.75,0.6666666666666666,8
2,0.48989898989898983,0.6406276386152547,0.4,0.3737373737373737,0.5384615384615384,0.4666666666666667,0.6363636363636364,12
3,0.7291666666666667,0.7499657658686044,0.7096774193548387,0.7041666666666666,0.7567567567567568,0.6666666666666666,0.875,6
4,0.525,0.6293927539851453,0.6153846153846154,0.6125,0.6666666666666666,0.7142857142857143,0.625,20
5,0.6805555555555556,0.5075757575757576,0.46153846153846156,0.6111111111111112,0.5333333333333333,0.36363636363636365,1.0,8
