Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_Linear,0.7150778089013383,0.1228523107020059,0.6748798076923077,0.7904221139318163,0.0541229362345945,0.7089398540865388,0.606606580911364,0.0565952630481117,0.6206896551724138,0.6263071895424837,0.0231749812437795,0.609375,0.6171261487050961,0.1454185167148804,0.6388888888888888,0.7470588235294118,0.1595842348970651,0.71875,0.6439962651727358,0.0897228297296052,0.6764705882352942,0.5055555555555556,0.1365356191938279,0.5,8.0,8.0,6.196773353931867,4,4.0,20,corr_mrmr_then_elasticnet_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_mrmr_then_elasticnet_auto_k_no_smote,corr_mrmr_then_elasticnet_auto_k,corr_mrmr_then_elasticnet,auto,False,27,5,1.4814814814814814
SVM_Linear,0.7150778089013383,0.1228523107020059,0.6748798076923077,0.7904221139318163,0.0541229362345945,0.7089398540865388,0.606606580911364,0.0565952630481117,0.6206896551724138,0.6263071895424837,0.0231749812437795,0.609375,0.6171261487050961,0.1454185167148804,0.6388888888888888,0.7470588235294118,0.1595842348970651,0.71875,0.6439962651727358,0.0897228297296052,0.6764705882352942,0.5055555555555556,0.1365356191938279,0.5,8.0,8.0,6.196773353931867,4,4.0,20,hier_mrmr_elasticnet_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/hier_mrmr_elasticnet_auto_k_no_smote,hier_mrmr_elasticnet_auto_k,hier_mrmr_elasticnet,auto,False,27,5,1.4814814814814814
SVM_Linear,0.7117623716153127,0.0661845450951778,0.7202524038461539,0.7766530362283282,0.1090590033527697,0.7842160345515425,0.6486875255507069,0.0857620606212445,0.6724137931034483,0.6643090569561158,0.0250553312963342,0.6544471153846154,0.635936507936508,0.1574683049689393,0.6625,0.8294117647058823,0.1748949264390412,0.828125,0.687922748046587,0.1213258332919482,0.7361111111111112,0.4992063492063493,0.1508437677786251,0.4807692307692308,7.2,7.2,3.249615361854384,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,17,5,2.1176470588235294
SVM_Linear,0.7018853096794274,0.0558974613181259,0.6881009615384615,0.760963041620464,0.1061650218368032,0.7565344958340164,0.5814104940912506,0.1314839070249843,0.6120689655172413,0.608893557422969,0.0509852229202136,0.5907451923076923,0.6046294881588998,0.1777671825256456,0.6144578313253012,0.8058823529411765,0.1741017480817499,0.796875,0.6498760945819769,0.1273847925269662,0.6938775510204082,0.4119047619047619,0.2472117121769115,0.3846153846153846,5.2,5.2,0.9797958971132712,4,6.0,6,corr_elasticnet_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_elasticnet_auto_k_no_smote,corr_elasticnet_auto_k,corr_elasticnet,auto,False,16,5,1.625
SVM_Linear,0.6805715063803299,0.0678350125640766,0.676983173076923,0.7594399891899127,0.1124496210611469,0.7230506955864018,0.570850802886398,0.1369627302425632,0.6120689655172413,0.5813235294117647,0.0654676718861935,0.5871394230769231,0.5696969696969696,0.1570504063012113,0.6091954022988506,0.8376470588235293,0.1319326660600111,0.828125,0.6550607287449393,0.1349440852092177,0.7019867549668874,0.325,0.1398853145779352,0.3461538461538461,6.8,6.8,2.993325909419153,4,6.0,12,elasticnet_only_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/elasticnet_only_auto_k_no_smote,elasticnet_only_auto_k,elasticnet_only,auto,False,15,5,2.2666666666666666
SVM_Linear,0.6557461873638345,0.0618538576116669,0.5932992788461537,0.6963551773185443,0.1315079213434204,0.6594928995635895,0.549710029187226,0.1506466158396958,0.5862068965517241,0.5678804855275443,0.0415842057119865,0.5582932692307692,0.576462158531124,0.1686271266217236,0.5888888888888889,0.8294117647058823,0.1863879943265277,0.828125,0.6398598401667456,0.1347134368157691,0.6883116883116883,0.3063492063492063,0.2594813323812937,0.2884615384615384,12.0,12.0,4.1952353926806065,4,14.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,29,5,2.0689655172413794
SVM_Linear,0.6497533457827576,0.0714336901724217,0.6455829326923077,0.7223985692990705,0.1040524123552323,0.6852023678617045,0.5797248604812565,0.1242272974511588,0.6120689655172413,0.6083800186741364,0.0364043594593217,0.5979567307692308,0.6113419913419913,0.1724097157910077,0.6266666666666667,0.7588235294117647,0.170892224074517,0.734375,0.63580243947891,0.1176927533011079,0.6762589928057554,0.4579365079365079,0.2304541071234094,0.4615384615384615,6.0,6.0,3.0983866769659336,4,4.0,12,corr_lasso_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_lasso_auto_k_no_smote,corr_lasso_auto_k,corr_lasso,auto,False,20,3,1.5
SVM_Linear,0.6134897292250233,0.1013840874724602,0.6515925480769231,0.6819439090344172,0.1647062923172222,0.7411767932254762,0.5346762309498683,0.1455295641223346,0.5689655172413793,0.5651260504201681,0.0493471450334854,0.5498798076923077,0.576921470342523,0.1677724657782357,0.5875,0.7588235294117647,0.1748949264390412,0.734375,0.6141472523968937,0.1201990849039662,0.6527777777777778,0.3714285714285714,0.2387372297162881,0.3653846153846153,12.0,12.0,6.572670690061994,4,16.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,38,4,1.5789473684210527
SVM_Linear,0.6107298474945534,0.0858055961427223,0.563701923076923,0.6829000953565775,0.1907179620873686,0.6369892651307342,0.5005381097705903,0.1229642416954383,0.5172413793103449,0.53140756302521,0.0856355093217337,0.4975961538461538,0.5362121212121211,0.1604848027098717,0.55,0.7235294117647059,0.2450901959529371,0.6875,0.574460793343772,0.1310992110572602,0.6111111111111112,0.3392857142857143,0.2246115877049038,0.3076923076923077,12.0,12.0,6.06630035524124,4,14.0,20,mrmr_custom_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/mrmr_custom_auto_k_no_smote,mrmr_custom_auto_k,mrmr_custom,auto,False,31,4,1.935483870967742
SVM_Linear,0.5951423902894492,0.0925917416469985,0.581280048076923,0.66458500687596,0.2005599739795454,0.6264751309826436,0.5542692260156109,0.1201273499220565,0.5775862068965517,0.580392156862745,0.0562020249321689,0.5540865384615384,0.5863369827017084,0.1732191800441352,0.5882352941176471,0.7941176470588236,0.189700182312907,0.78125,0.6313025210084033,0.1165637229470197,0.6711409395973155,0.3666666666666667,0.2774442442040838,0.3269230769230769,9.6,9.6,6.374950980203691,4,6.0,20,mrmr_only_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/mrmr_only_auto_k_no_smote,mrmr_only_auto_k,mrmr_only,auto,False,36,3,1.3333333333333333
