Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_RBF,0.6847105508870215,0.0438751306715615,0.6742788461538461,0.7468215455233805,0.0901031630225259,0.7414901274404486,0.5578472757004459,0.1585424303113579,0.5948275862068966,0.5894491129785246,0.0590763559475436,0.5715144230769231,0.5934173669467786,0.1831575102784194,0.6,0.8058823529411765,0.1741017480817499,0.796875,0.6401788785689715,0.1343623201318414,0.6845637583892618,0.373015873015873,0.271829741594289,0.3461538461538461,5.2,5.2,0.9797958971132712,4,6.0,6,corr_elasticnet_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_elasticnet_auto_k_no_smote,corr_elasticnet_auto_k,corr_elasticnet,auto,False,16,5,1.625
SVM_RBF,0.6776984126984127,0.1324048757155708,0.6307091346153846,0.7550853594365693,0.0397860480281415,0.7303025771411737,0.5164679653556183,0.1546938826214775,0.5431034482758621,0.5464262371615313,0.0703918258722513,0.5210336538461539,0.5516541353383458,0.1668798154618702,0.5662650602409639,0.7670588235294117,0.2017775677601726,0.734375,0.604093567251462,0.1377418315085413,0.6394557823129252,0.3257936507936508,0.2242621787491915,0.3076923076923077,12.0,12.0,4.1952353926806065,4,14.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,29,5,2.0689655172413794
SVM_RBF,0.6710480859010272,0.0837065789874594,0.6881009615384615,0.7495927418305507,0.1127280869157569,0.744863925216394,0.613117138701121,0.1427399332472571,0.646551724137931,0.642892156862745,0.0488848911370962,0.6310096153846154,0.643131313131313,0.1964940125023938,0.6493506493506493,0.7941176470588235,0.1663780661615406,0.78125,0.6651009801009801,0.1326717494030868,0.7092198581560284,0.4916666666666667,0.2455781789477816,0.4807692307692308,6.8,6.8,2.993325909419153,4,6.0,12,elasticnet_only_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/elasticnet_only_auto_k_no_smote,elasticnet_only_auto_k,elasticnet_only,auto,False,15,5,2.2666666666666666
SVM_RBF,0.6692016806722688,0.1506599164731974,0.6844951923076923,0.7698745510293723,0.055312541707756,0.735328043453818,0.6121621364669196,0.0390471391181136,0.6206896551724138,0.6027427637721756,0.0739796178406708,0.6003605769230769,0.5914208598419124,0.1106667290458416,0.6219512195121951,0.8058823529411765,0.1856439275065823,0.796875,0.6596281047933434,0.0954654369112722,0.6986301369863014,0.3996031746031746,0.2113839387562875,0.4038461538461538,8.0,8.0,6.196773353931867,4,4.0,20,corr_mrmr_then_elasticnet_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_mrmr_then_elasticnet_auto_k_no_smote,corr_mrmr_then_elasticnet_auto_k,corr_mrmr_then_elasticnet,auto,False,27,5,1.4814814814814814
SVM_RBF,0.6692016806722688,0.1506599164731974,0.6844951923076923,0.7698745510293723,0.055312541707756,0.735328043453818,0.6121621364669196,0.0390471391181136,0.6206896551724138,0.6027427637721756,0.0739796178406708,0.6003605769230769,0.5914208598419124,0.1106667290458416,0.6219512195121951,0.8058823529411765,0.1856439275065823,0.796875,0.6596281047933434,0.0954654369112722,0.6986301369863014,0.3996031746031746,0.2113839387562875,0.4038461538461538,8.0,8.0,6.196773353931867,4,4.0,20,hier_mrmr_elasticnet_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/hier_mrmr_elasticnet_auto_k_no_smote,hier_mrmr_elasticnet_auto_k,hier_mrmr_elasticnet,auto,False,27,5,1.4814814814814814
SVM_RBF,0.6562426081543727,0.054139182142204,0.6385216346153847,0.7298569624073045,0.0958453765886793,0.6938685265328011,0.5857315345635702,0.1308229557862043,0.6206896551724138,0.621078431372549,0.0439186993304917,0.6075721153846154,0.6170995670995671,0.1745539147953086,0.6351351351351351,0.7588235294117648,0.170892224074517,0.734375,0.6398049009813715,0.1214811523103409,0.6811594202898551,0.4833333333333333,0.20757268546966,0.4807692307692308,6.0,6.0,3.0983866769659336,4,4.0,12,corr_lasso_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_lasso_auto_k_no_smote,corr_lasso_auto_k,corr_lasso,auto,False,20,3,1.5
SVM_RBF,0.6118720821661998,0.1868740177760313,0.6499399038461539,0.7219728071680404,0.1447844679960572,0.7572802891960975,0.5977296711445765,0.1201549241786856,0.603448275862069,0.6385737628384687,0.0708456737962884,0.6045673076923077,0.516888888888889,0.3111987178240114,0.6551724137931034,0.6529411764705882,0.3694192580731195,0.59375,0.5373809523809523,0.2888710529990345,0.6229508196721312,0.6242063492063493,0.2700967511394102,0.6153846153846154,7.2,7.2,3.249615361854384,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,17,5,2.1176470588235294
SVM_RBF,0.6033699035169623,0.1366805370815111,0.5724158653846154,0.711372440397106,0.1201739775588404,0.6809770406817035,0.5009830485915024,0.1134027731660625,0.5172413793103449,0.5535154061624649,0.0479981104633634,0.5138221153846154,0.4482236154649947,0.2761166734577563,0.5645161290322581,0.6094117647058823,0.3707207979525859,0.546875,0.4702992659514399,0.2610072943502128,0.5555555555555556,0.4976190476190476,0.3606843806906182,0.4807692307692308,12.0,12.0,6.06630035524124,4,14.0,20,mrmr_custom_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/mrmr_custom_auto_k_no_smote,mrmr_custom_auto_k,mrmr_custom,auto,False,31,4,1.935483870967742
SVM_RBF,0.6029598506069094,0.1230118301938187,0.5939002403846154,0.6768542495740427,0.1626507337412836,0.6742090437413097,0.6017464799444777,0.0745300704807528,0.6120689655172413,0.6086134453781512,0.0802676203823367,0.5835336538461539,0.6025985221674877,0.1616144701612317,0.6043956043956044,0.8529411764705882,0.1986110943074603,0.859375,0.6677297544196386,0.1068514269294046,0.7096774193548387,0.3642857142857142,0.3031953786615544,0.3076923076923077,9.6,9.6,6.374950980203691,4,6.0,20,mrmr_only_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/mrmr_only_auto_k_no_smote,mrmr_only_auto_k,mrmr_only,auto,False,36,3,1.3333333333333333
SVM_RBF,0.6016114223467165,0.102519261951869,0.5670072115384616,0.6873625140383974,0.2058550913558449,0.6275292817589576,0.5502524172157097,0.1472512859824001,0.5689655172413793,0.6020658263305322,0.068230409964991,0.5661057692307692,0.4955818691112809,0.3143931297784126,0.6129032258064516,0.6529411764705882,0.37499711648257,0.59375,0.514766573295985,0.2846101293030013,0.6031746031746031,0.5511904761904762,0.3502788364867357,0.5384615384615384,145.0,145.0,0.0,145,145.0,145,true_baseline_no_fs_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/true_baseline_no_fs_no_smote,true_baseline_no_fs,no_fs,,False,145,5,5.0
