Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
LogisticRegression,0.7158660130718955,0.1099014846288993,0.7103365384615384,0.7804572595542549,0.0408696955522034,0.7465253472768124,0.6706915566203664,0.0550564820582867,0.6551724137931034,0.6800186741363211,0.0970043869441174,0.6514423076923077,0.7078431372549019,0.1624495308016312,0.6875,0.723529411764706,0.1595842348970651,0.6875,0.6821288515406162,0.0146157300697997,0.6875,0.6365079365079365,0.1963640265929157,0.6153846153846154,8.0,8.0,6.196773353931867,4,4.0,20,corr_mrmr_then_elasticnet_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_mrmr_then_elasticnet_auto_k_no_smote,corr_mrmr_then_elasticnet_auto_k,corr_mrmr_then_elasticnet,auto,False,27,5,1.4814814814814814
LogisticRegression,0.7158660130718955,0.1099014846288993,0.7103365384615384,0.7804572595542549,0.0408696955522034,0.7465253472768124,0.6706915566203664,0.0550564820582867,0.6551724137931034,0.6800186741363211,0.0970043869441174,0.6514423076923077,0.7078431372549019,0.1624495308016312,0.6875,0.723529411764706,0.1595842348970651,0.6875,0.6821288515406162,0.0146157300697997,0.6875,0.6365079365079365,0.1963640265929157,0.6153846153846154,8.0,8.0,6.196773353931867,4,4.0,20,hier_mrmr_elasticnet_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/hier_mrmr_elasticnet_auto_k_no_smote,hier_mrmr_elasticnet_auto_k,hier_mrmr_elasticnet,auto,False,27,5,1.4814814814814814
LogisticRegression,0.7096093993152817,0.0697363744349446,0.7088341346153846,0.7695450514983216,0.1127673428066841,0.7597458318464099,0.6361764733844824,0.0340432327096989,0.646551724137931,0.6569117647058824,0.0345109334584407,0.6382211538461539,0.6551754385964912,0.1479454034874019,0.6666666666666666,0.7388235294117648,0.1959309249088569,0.71875,0.6530249867091973,0.0929771858723326,0.6917293233082706,0.575,0.1540602735984672,0.5576923076923077,5.2,5.2,0.9797958971132712,4,6.0,6,corr_elasticnet_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_elasticnet_auto_k_no_smote,corr_elasticnet_auto_k,corr_elasticnet,auto,False,16,5,1.625
LogisticRegression,0.7020673825085589,0.068449736464408,0.7016225961538461,0.7687156887529006,0.1100282257728086,0.7501809820277721,0.6473465293821244,0.1170241954926867,0.6724137931034483,0.6390056022408964,0.1279216673929903,0.6706730769230769,0.6828738512949039,0.2780732092697472,0.7096774193548387,0.6137254901960784,0.1785929025370305,0.6875,0.6241577060931901,0.2055285517537703,0.6984126984126984,0.6642857142857143,0.1943326533193341,0.6538461538461539,6.8,6.8,2.993325909419153,4,6.0,12,elasticnet_only_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/elasticnet_only_auto_k_no_smote,elasticnet_only_auto_k,elasticnet_only,auto,False,15,5,2.2666666666666666
LogisticRegression,0.6947486772486772,0.0858890191547874,0.733173076923077,0.7422396516020137,0.1806432202985726,0.7722679755823284,0.6793388665468754,0.0266606587598661,0.6810344827586207,0.6515056022408963,0.0495011088112078,0.6802884615384616,0.6723976608187134,0.1765347432587779,0.7213114754098361,0.6137254901960784,0.1785929025370305,0.6875,0.6336111111111111,0.1604257452938474,0.704,0.6892857142857143,0.1221526291252758,0.6730769230769231,7.2,7.2,3.249615361854384,4,6.0,12,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,17,5,2.1176470588235294
LogisticRegression,0.661813725490196,0.0673690967612595,0.658653846153846,0.7052825732840975,0.1880864383499778,0.7138984333331387,0.6133025298765009,0.0821610653112465,0.6206896551724138,0.6170518207282912,0.0671456326591699,0.6129807692307692,0.6352657004830917,0.1964065167578643,0.6470588235294118,0.6686274509803921,0.1167284397344095,0.6875,0.6240322580645161,0.1282784432437523,0.6666666666666666,0.5654761904761905,0.1995286079911938,0.5384615384615384,9.6,9.6,6.374950980203691,4,6.0,20,mrmr_only_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/mrmr_only_auto_k_no_smote,mrmr_only_auto_k,mrmr_only,auto,False,36,3,1.3333333333333333
LogisticRegression,0.6615460628695923,0.100690852793503,0.6932091346153846,0.7216578041724012,0.1659651669428801,0.7269509833915834,0.6709511042658984,0.0595345312039252,0.6810344827586207,0.6683006535947713,0.0772860271506941,0.6766826923076923,0.7091031775242301,0.221797627569115,0.7076923076923077,0.692156862745098,0.1273151614176307,0.71875,0.6671794871794872,0.1161306681779636,0.7131782945736435,0.6444444444444445,0.2398559238324767,0.6346153846153846,145.0,145.0,0.0,145,145.0,145,true_baseline_no_fs_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/true_baseline_no_fs_no_smote,true_baseline_no_fs,no_fs,,False,145,5,5.0
LogisticRegression,0.6501680672268908,0.0848273829435548,0.6646634615384616,0.7208971890708052,0.1137805768857089,0.6845833746461635,0.5981836418432637,0.1034818475022909,0.6293103448275862,0.5946918767507003,0.1114623883282413,0.6298076923076923,0.6203030303030302,0.2324927795910734,0.6779661016949152,0.5584313725490196,0.1836466861778301,0.625,0.5698217698217698,0.1953305834166669,0.6504065040650406,0.630952380952381,0.1408143181982024,0.6346153846153846,6.0,6.0,3.0983866769659336,4,4.0,12,corr_lasso_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_lasso_auto_k_no_smote,corr_lasso_auto_k,corr_lasso,auto,False,20,3,1.5
LogisticRegression,0.6431886087768441,0.0607937368363006,0.6493389423076923,0.7143037172167608,0.1379261399575302,0.6832236662324574,0.6119025888213876,0.0669351181389603,0.603448275862069,0.6134920634920635,0.0780644511826481,0.5991586538461539,0.655952380952381,0.2188145758264387,0.640625,0.6333333333333334,0.0793088173182615,0.640625,0.615204678362573,0.0945710019596418,0.640625,0.5936507936507937,0.2157445929864112,0.5576923076923077,12.0,12.0,4.1952353926806065,4,14.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,29,5,2.0689655172413794
LogisticRegression,0.635862900715842,0.0851299366088548,0.6451322115384616,0.7214939487529041,0.1015685972335022,0.6737956312605136,0.6163177509673616,0.0543580568401727,0.6120689655172413,0.5953081232492997,0.0882837446453862,0.6123798076923077,0.6525974025974026,0.240696144357694,0.6610169491525424,0.5549019607843138,0.1587629998431149,0.609375,0.5787468671679198,0.1524573083988698,0.6341463414634146,0.6357142857142857,0.2370931292286591,0.6153846153846154,10.0,10.0,5.932958789676531,4,10.0,20,rfe_only_auto_k_no_smote,nested_cv_outputs/Post1_M1/fs_method_comparison/rfe_only_auto_k_no_smote,rfe_only_auto_k,rfe_only,auto,False,37,4,1.3513513513513513
