Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
SVM_Linear vs ExtraTrees,SVM_Linear,ExtraTrees,0.7306178026766261,0.6883730158730159,0.042244786803610344,3.0,0.3125,0.703125
SVM_Linear vs GradientBoosting,SVM_Linear,GradientBoosting,0.7306178026766261,0.68109477124183,0.04952303143479617,6.0,0.8125,0.9140625
SVM_Linear vs KNN,SVM_Linear,KNN,0.7306178026766261,0.7272047152194212,0.0034130874572050884,5.0,0.625,0.8035714285714286
SVM_Linear vs LightGBM,SVM_Linear,LightGBM,0.7306178026766261,0.6503824307500778,0.08023537192654842,3.0,0.3125,0.703125
SVM_Linear vs LogisticRegression,SVM_Linear,LogisticRegression,0.7306178026766261,0.7167841581076876,0.013833644568938675,3.0,0.3125,0.703125
SVM_Linear vs NaiveBayes,SVM_Linear,NaiveBayes,0.7306178026766261,0.673897447868036,0.056720354808590126,1.0,0.25,0.703125
SVM_Linear vs RandomForest,SVM_Linear,RandomForest,0.7306178026766261,0.6911647992530345,0.03945300342359168,5.0,0.625,0.8035714285714286
SVM_Linear vs SVM_RBF,SVM_Linear,SVM_RBF,0.7306178026766261,0.7523062558356676,-0.021688453159041377,5.0,1.0,1.0
SVM_Linear vs XGBoost,SVM_Linear,XGBoost,0.7306178026766261,0.680083255524432,0.05053454715219421,5.0,0.625,0.8035714285714286
