Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
RandomForest vs ExtraTrees,RandomForest,ExtraTrees,0.7255952380952382,0.7277777777777779,-0.0021825396825396527,5.0,1.0,1.0
RandomForest vs GradientBoosting,RandomForest,GradientBoosting,0.7255952380952382,0.7036507936507937,0.021944444444444478,3.0,0.3125,0.703125
RandomForest vs KNN,RandomForest,KNN,0.7255952380952382,0.6898015873015874,0.03579365079365082,5.0,0.625,0.9140625
RandomForest vs LightGBM,RandomForest,LightGBM,0.7255952380952382,0.6780555555555555,0.04753968253968259,2.0,0.1875,0.703125
RandomForest vs LogisticRegression,RandomForest,LogisticRegression,0.7255952380952382,0.7330952380952382,-0.007499999999999995,6.0,0.8125,0.9140625
RandomForest vs NaiveBayes,RandomForest,NaiveBayes,0.7255952380952382,0.6973809523809524,0.028214285714285726,6.0,0.8125,0.9140625
RandomForest vs SVM_Linear,RandomForest,SVM_Linear,0.7255952380952382,0.7671428571428571,-0.041547619047619014,3.0,0.3125,0.703125
RandomForest vs SVM_RBF,RandomForest,SVM_RBF,0.7255952380952382,0.7452380952380953,-0.019642857142857073,4.5,0.5,0.9
RandomForest vs XGBoost,RandomForest,XGBoost,0.7255952380952382,0.6838492063492063,0.04174603174603175,2.0,0.1875,0.703125
