Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
RandomForest,0.7320634920634921,0.7324921662308409,0.6428029038823782,0.8256712854540722,0.7715027720211615,0.7759488462360922,0.6613433700557932,0.8733658574245927,0.672566371681416,0.6733333333333333,0.6666666666666666,0.68,0.7241379310344828,0.6181818181818182,0.6942148760330579,0.3431264728986646,0.20889196757464895,34,16,21,42,9.6,6.066300355241241
SVM_Linear,0.725079365079365,0.7259751082682147,0.6334566729917774,0.8168355418043585,0.7954687364473012,0.7984354237331593,0.7002294164739724,0.8794722810955989,0.672566371681416,0.6671428571428571,0.7142857142857143,0.62,0.703125,0.6326530612244898,0.7086614173228346,0.3349769365357086,0.2118192135364878,31,19,18,45,9.6,6.066300355241241
LogisticRegression,0.7187301587301588,0.7200318551506524,0.6225311970638058,0.8130284478668661,0.7856941017231256,0.7897890218292059,0.6806053858238678,0.8747475067600917,0.6460176991150443,0.6495238095238096,0.6190476190476191,0.68,0.7090909090909091,0.5862068965517241,0.6610169491525424,0.2941911305434103,0.21281145363887718,34,16,24,39,9.6,6.066300355241241
SVM_RBF,0.7187301587301587,0.7196363020481488,0.6284201369135662,0.8088906455862978,0.796226086870546,0.7990152015235265,0.7035077418473025,0.8773460662416815,0.6637168141592921,0.6592063492063491,0.6984126984126984,0.62,0.6984126984126984,0.62,0.6984126984126984,0.31841269841269837,0.21511591917467374,31,19,19,44,9.6,6.066300355241241
XGBoost,0.7073015873015873,0.7083670160407799,0.6132968345051922,0.8037927383473316,0.7659876957050842,0.7695056041361787,0.6511794279040327,0.864041087417001,0.6371681415929203,0.6312698412698412,0.6825396825396826,0.58,0.671875,0.5918367346938775,0.6771653543307087,0.26308255129632574,0.23190163900186725,29,21,20,43,9.6,6.066300355241241
ExtraTrees,0.6952380952380952,0.6959616620359851,0.5965235519495155,0.7911467425679948,0.732584823006682,0.7393741417295557,0.6161990351661283,0.8449921573558674,0.6637168141592921,0.6674603174603174,0.6349206349206349,0.7,0.7272727272727273,0.603448275862069,0.6779661016949152,0.3294815740162398,0.2276175785339898,35,15,23,40,9.6,6.066300355241241
GradientBoosting,0.6923809523809524,0.6925947092387511,0.5905196909272183,0.7925441587116046,0.7345543237149015,0.7387519632557681,0.622309097650841,0.8376650627800305,0.6637168141592921,0.6633333333333333,0.6666666666666666,0.66,0.711864406779661,0.6111111111111112,0.6885245901639344,0.32399244332493704,0.230898026823985,33,17,21,42,9.6,6.066300355241241
KNN,0.6733333333333332,0.6739459778776414,0.5754848360499294,0.7672841079014707,0.7155376229224641,0.720573370427737,0.6053142845615214,0.8236579215834975,0.6371681415929203,0.6209523809523809,0.7619047619047619,0.48,0.6486486486486487,0.6153846153846154,0.7007299270072993,0.24752314438850087,0.2295212040621531,24,26,15,48,9.6,6.066300355241241
NaiveBayes,0.633015873015873,0.6329723149649286,0.5316436003468287,0.7363096301020408,0.6933503357798094,0.7052099023795318,0.5759168692053963,0.8199350274683943,0.5486725663716814,0.518888888888889,0.7777777777777778,0.26,0.5697674418604651,0.48148148148148145,0.6577181208053692,0.03966005665722372,0.3681707654695387,13,37,14,49,9.6,6.066300355241241
LightGBM,0.629047619047619,0.6304340176398264,0.5288397326295967,0.7367724482605147,0.6959280461435915,0.700359608015395,0.5816323968595871,0.8038141571741932,0.6371681415929203,0.6436507936507936,0.5873015873015873,0.7,0.7115384615384616,0.5737704918032787,0.6434782608695652,0.28092503492162046,0.2740726190628116,35,15,26,37,9.6,6.066300355241241
