Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
NaiveBayes vs ExtraTrees,NaiveBayes,ExtraTrees,0.7417713820823868,0.7249928310215392,0.01677855106084769,7.0,1.0,1.0
NaiveBayes vs GradientBoosting,NaiveBayes,GradientBoosting,0.7417713820823868,0.7414160573610333,0.00035532472135340053,7.0,1.0,1.0
NaiveBayes vs KNN,NaiveBayes,KNN,0.7417713820823868,0.7143598953766418,0.027411486705745114,5.0,0.625,1.0
NaiveBayes vs LightGBM,NaiveBayes,LightGBM,0.7417713820823868,0.6622051570616163,0.07956622502077045,3.0,0.3125,1.0
NaiveBayes vs LogisticRegression,NaiveBayes,LogisticRegression,0.7417713820823868,0.7682780297852068,-0.026506647702819984,6.0,0.8125,1.0
NaiveBayes vs RandomForest,NaiveBayes,RandomForest,0.7417713820823868,0.7282232785821302,0.013548103500256592,6.0,0.8125,1.0
NaiveBayes vs SVM_Linear,NaiveBayes,SVM_Linear,0.7417713820823868,0.7770315596152917,-0.03526017753290485,3.0,0.625,1.0
NaiveBayes vs SVM_RBF,NaiveBayes,SVM_RBF,0.7417713820823868,0.7590463187353139,-0.0172749366529271,5.0,0.625,1.0
NaiveBayes vs XGBoost,NaiveBayes,XGBoost,0.7417713820823868,0.6431475842959097,0.09862379778647716,1.0,0.125,1.0
