metric,mean,std,min,max,pooled
AUC,0.7475793650793652,0.06348566436006714,0.6714285714285715,0.8333333333333333,0.7279365079365079
PR_AUC,0.7917801425841555,0.11180709085867564,0.6111080586080586,0.9185206658420942,0.7610490847243807
Accuracy,0.6944677871148459,0.08119735065210426,0.6071428571428571,0.8235294117647058,0.6814159292035398
Bal_Accuracy,0.6955555555555555,0.07044981989118872,0.625,0.8194444444444444,0.6833333333333333
F1_Score,0.7035219466290247,0.10315469720232506,0.6,0.8421052631578947,0.7
Precision,0.735944055944056,0.10585629543809365,0.6,0.8461538461538461,0.7368421052631579
Recall,0.6882539682539682,0.1367093383228859,0.5,0.8888888888888888,0.6666666666666666
