feature,n_valid,shapiro_stat,shapiro_p_value,is_normal_global_p_ge_0_05,shapiro_q_value_fdr,is_normal_after_fdr_q_ge_0_05
ADC_Morph_Volume_cm3,114,0.14618662025309648,8.927707494539219e-23,False,1.532841079932117e-21,False
ADC_Morph_ApproximateVolume_cm3,114,0.14618662025309648,8.927707494539219e-23,False,1.532841079932117e-21,False
ADC_Morph_voxelsCounting_vx,114,0.2723791884085627,2.8343580121240077e-21,False,2.5597795796994943e-20,False
ADC_Morph_SurfaceArea_cm2,114,0.9653990567233537,0.004788574529566618,False,0.00514460237563105,False
ADC_Morph_SurfaceToVolumeRatio_cm,114,0.7549014002652706,1.643548216773448e-12,False,3.4925399606435772e-12,False
ADC_Morph_Compacity,114,0.9449468182138825,0.00014261732878887952,False,0.0001710224399169551,False
ADC_Morph_Compactness1,114,0.978047345169593,0.057723599271276155,True,0.05957900067642432,True
ADC_Morph_Compactness2,114,0.797331019743917,3.072419794530693e-11,False,5.765774809216691e-11,False
ADC_Morph_SphericalDisproportion,114,0.9249847363828019,7.815367486187767e-06,False,9.949961248935087e-06,False
ADC_Morph_Sphericity,114,0.7973310197439165,3.072419794530582e-11,False,5.765774809216691e-11,False
ADC_Morph_Asphericity,114,0.7234756458827656,2.3379072064606656e-13,False,5.49313156639945e-13,False
ADC_Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,114,0.9792194162307715,0.07330865264859715,True,0.07539573172756077,True
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,114,0.9307308346453225,1.7247802054204755e-05,False,2.1672238233326846e-05,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,114,0.6717364741456878,1.2920415008307669e-14,False,3.522641450378223e-14,False
ADC_Morph_CentreOfMassShift_mm,114,0.8307695488994687,4.1964978696443496e-10,False,6.890840251859187e-10,False
ADC_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,114,0.8234932837951765,2.311916674452819e-10,False,3.839907579981981e-10,False
ADC_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,114,0.4310902209286722,4.526293838599179e-19,False,2.4224054062132644e-18,False
ADC_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,114,0.9486532127783212,0.0002576893770780106,False,0.00030029124990139136,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,114,0.9363730260487986,3.879390287715535e-05,False,4.8117759362651915e-05,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,114,0.6164261516308311,8.226640643711061e-16,False,2.701703575036928e-15,False
ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,114,0.6737691359435677,1.4385100307711e-14,False,3.871680337316681e-14,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,114,0.6399399333125959,2.5549282195301195e-15,False,7.772360583623206e-15,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,114,0.5960398682165311,3.20621231638363e-16,False,1.1729055182719862e-15,False
ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,114,0.5668728219168515,8.830914079505666e-17,False,3.4028455586361834e-16,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,114,0.614796438957187,7.619608181973625e-16,False,2.5311112236671008e-15,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,114,0.6642370840707789,8.729374629414375e-15,False,2.4733228116674063e-14,False
ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,114,0.7145584586929346,1.3831015471622605e-13,False,3.416379035298233e-13,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,114,0.7922239710260454,2.1152143869057635e-11,False,4.053033813313241e-11,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,114,0.6691190896753538,1.1259731317552466e-14,False,3.1592838357016144e-14,False
ADC_Morph_Maximum3DDiameter_mm,114,0.6241247027098371,1.1854560958443287e-15,False,3.76480012856056e-15,False
ADC_Morph_SphereDiameter_mm,114,0.1208550698407237,4.680350318028722e-23,False,1.532841079932117e-21,False
ADC_Morph_IntegratedIntensity_Intensity,114,0.9514793571179134,0.00040971508049363254,False,0.00046801445953620477,False
ADC_IB_MeanIntensity,114,0.7296816532779229,3.39275359166038e-13,False,7.781791968173412e-13,False
ADC_IB_IntensityVariance,114,0.6421432189482279,2.8488916433916484e-15,False,8.576350884793608e-15,False
ADC_IB_IntensitySkewness,114,0.21055303461441788,4.938102590279872e-22,False,5.157805215869386e-21,False
ADC_IB_IntensityKurtosis,114,0.9469287646633976,0.00019523965738064047,False,0.00023030310605308204,False
ADC_IB_MedianIntensity,114,0.7095814870010453,1.0370248070950143e-13,False,2.606088428264862e-13,False
ADC_IB_MinimumIntensity,114,0.8628226423230451,7.217300513850994e-09,False,1.0920418054989199e-08,False
ADC_IB_10thIntensityPercentile,114,0.9088136851575034,9.885126591724176e-07,False,1.3349540116861154e-06,False
ADC_IB_25thIntensityPercentile,114,0.9469287646633976,0.00019523965738064047,False,0.00023030310605308204,False
ADC_IB_50thIntensityPercentile,114,0.9714674145497558,0.015390297658580776,False,0.016173803721199434,False
