metric,mean,std,min,max,pooled
AUC,0.7010714285714286,0.07180276763580387,0.6357142857142857,0.8402777777777777,0.6542857142857141
PR_AUC,0.7484988530086263,0.10581882239362266,0.5683247746405641,0.8442212549355407,0.6778324551997297
Accuracy,0.6609383753501401,0.05423754052285047,0.5833333333333334,0.7083333333333334,0.6548672566371682
Bal_Accuracy,0.6773412698412699,0.03380393425738192,0.6142857142857143,0.7083333333333334,0.6512698412698412
F1_Score,0.6909581646423751,0.07224595300918685,0.5925925925925926,0.7692307692307693,0.688
Precision,0.7177777777777778,0.13637276437836673,0.5,0.8888888888888888,0.6935483870967742
Recall,0.7139682539682539,0.14025998966717534,0.4444444444444444,0.8333333333333334,0.6825396825396826
