Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
SVM_RBF vs ExtraTrees,SVM_RBF,ExtraTrees,0.7281191170243457,0.7252626552218054,0.0028564618025402146,38.0,0.3626859408352129,0.36268594083521294
SVM_RBF vs LightGBM,SVM_RBF,LightGBM,0.7281191170243457,0.6936185966659824,0.03450052035836347,35.0,0.1688232421875,0.33134833600169816
SVM_RBF vs LogisticRegression,SVM_RBF,LogisticRegression,0.7281191170243457,0.4993939393939394,0.2287251776304064,0.0,6.103515625e-05,0.0003662109375
SVM_RBF vs NaiveBayes,SVM_RBF,NaiveBayes,0.7281191170243457,0.7092225064937484,0.018896610530597442,38.0,0.3626859408352129,0.36268594083521294
SVM_RBF vs SVM_Linear,SVM_RBF,SVM_Linear,0.7281191170243457,0.6773388678617438,0.05078024916260208,16.0,0.01025390625,0.03076171875
SVM_RBF vs XGBoost,SVM_RBF,XGBoost,0.7281191170243457,0.6779614838683466,0.05015763315599912,33.0,0.22089889066779878,0.33134833600169816
