metric,mean,std,min,max,pooled
AUC,0.7217063492063491,0.1083628077817996,0.5642857142857143,0.861111111111111,0.6831746031746031
PR_AUC,0.7727129446184068,0.1465910553293691,0.4920629370629371,0.921477850399419,0.7349218357703913
Accuracy,0.6589915966386554,0.11694586960179358,0.5,0.8235294117647058,0.6460176991150443
Bal_Accuracy,0.6611507936507937,0.11454228805152533,0.5,0.8263888888888888,0.6495238095238096
F1_Score,0.6680488356958945,0.13497665365113648,0.45454545454545453,0.8235294117647058,0.6610169491525424
Precision,0.7221794871794872,0.1585787053348189,0.4166666666666667,0.875,0.7090909090909091
Recall,0.6373015873015874,0.13740935306558189,0.4444444444444444,0.7777777777777778,0.6190476190476191
