model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
SVM_Linear,5,114,0.7518750000000001,0.7017543859649122,0.6950000000000001,0.7272727272727273,0.75,0.7384615384615385,0.64,0.8272747295235334,0.7055350446654794,0.7284542796384903,0.7507536907536908,0.792514619883041,0.7394260012850717,0.6643939393939394,0.0465499716453926,0.06510667019598268,0.04925923027611725,0.14347481584500946,0.17555801004241203,0.061560615791473434,0.20906345889201555
