fold,n_estimators,max_depth,learning_rate,num_leaves,subsample,colsample_bytree,reg_alpha,reg_lambda
1,200,3,0.04237053583479054,56,0.601887542476389,0.5607845603915571,0.010882827930218712,0.27081629729075113
2,200,3,0.04237053583479054,56,0.601887542476389,0.5607845603915571,0.010882827930218712,0.27081629729075113
3,250,6,0.07235215470507687,9,0.6840106310691442,0.7723424390893238,0.0835673325773711,1.8040852768441058e-06
4,250,6,0.07235215470507687,9,0.6840106310691442,0.7723424390893238,0.0835673325773711,1.8040852768441058e-06
5,250,6,0.07235215470507687,9,0.6840106310691442,0.7723424390893238,0.0835673325773711,1.8040852768441058e-06
