fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7058823529411764,0.8288123041692519,0.6538461538461539,0.6045751633986928,0.7428571428571429,0.7222222222222222,0.7647058823529411,6
2,0.48125000000000007,0.55,0.5555555555555556,0.5,0.7142857142857143,0.5555555555555556,1.0,6
3,0.6659663865546218,0.6840224005644238,0.6451612903225806,0.6260504201680672,0.717948717948718,0.6363636363636364,0.8235294117647058,10
4,0.6715686274509804,0.7734220339289777,0.5862068965517241,0.5,0.7391304347826086,0.5862068965517241,1.0,6
5,0.7037037037037037,0.5,0.4166666666666667,0.5,0.36363636363636365,0.25,0.6666666666666666,6
