Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Rank_Mean_AUC,Rank_Pooled_AUC,Rank_Mean_PR_AUC,Rank_Pooled_PR_AUC,Rank_Mean_Bal_Acc,Rank_Pooled_Bal_Acc,Rank_Mean_F1,Rank_Pooled_F1,Rank_N_Unique_Selected_Features,Composite_Rank_Score
SVM_Linear,0.8337354750512646,0.0452854522460405,0.755625,0.8660563562242178,0.0814764513749862,0.8128113100505047,0.7329829590699155,0.0842279396063848,0.7280701754385965,0.7390928077770182,0.0411659323015979,0.7184375000000001,0.7460943803358664,0.0916948871023473,0.7391304347826086,0.832514619883041,0.1944722224365432,0.796875,0.7625132811745388,0.0836833462581725,0.7669172932330827,0.6456709956709956,0.1508606767779624,0.64,10.4,10.4,4.2708313008125245,4,10.0,16,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,31,5,1.6774193548387097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LogisticRegression,0.7454970184874491,0.0642667015419769,0.6896875,0.8072871254937825,0.0948041440771956,0.7403624415696097,0.662231970927623,0.0645687995819173,0.6578947368421053,0.6962466772993089,0.0403318493477081,0.6646875,0.7558441558441559,0.1354415329133399,0.7358490566037735,0.6500691121743752,0.1504262405276037,0.609375,0.6712202729044834,0.052656318782937,0.6666666666666666,0.7424242424242424,0.1489941790174487,0.72,13.2,13.2,2.993325909419153,10,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,54,3,1.2222222222222223,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.111111111111111
ExtraTrees,0.6787903643406035,0.0894096422472303,0.5765625,0.7873229403471698,0.0925149719487011,0.7160845604957033,0.5483835005574136,0.0992766368548692,0.543859649122807,0.5763987620566569,0.0810777391918678,0.5478125,0.6248717948717949,0.1575152226449606,0.6111111111111112,0.5487931951089846,0.1885330826714611,0.515625,0.5528571428571428,0.1316595623675386,0.559322033898305,0.6040043290043291,0.1400728940922428,0.58,12.8,12.8,4.1182520563948,6,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post2_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,48,3,1.3333333333333333,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.888888888888889
