Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
LogisticRegression,0.7923832308042834,0.0347877539939723,0.7224999999999999,0.7224999999999999,0.7247614650661742,0.8393156124361658,0.0666528155058795,0.7672749438182814,0.67609781522825,0.0748128719021169,0.6754385964912281,0.6913583200425306,0.0603744387136795,0.6737500000000001,0.738655462184874,0.1594514287755037,0.7213114754098361,0.7054439128123339,0.1836392247804621,0.6875,0.6904576178297406,0.096222766794505,0.704,0.6772727272727272,0.2142533536280428,0.66,0.3569916941185683,0.1169749769590127,0.3452343992548897,0.2156377536762958,9.6,9.6,4.963869458396342,4,8.0,18,0.5905567887532371,0.8396570661194471,0.5557493484249082,0.9130173098635764,0.5762583461736005,0.7678712406015037,0.574365473862296,0.7677568023681854,0.5185019841269841,0.870979262672811,0.5466363636363637,0.807240500463392,0.5541545492314085,0.8059866413787415,0.5110992907801418,0.8085106382978723,0.146224521406639,0.5215920988973473,0.1691370828910463,0.2698180968873486,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.8461538461538463
SVM_RBF,0.7862328341514944,0.0209781286452212,0.719375,0.719375,0.7225684826100338,0.8167344894450705,0.0637642408128105,0.7385474798971012,0.6784997611084567,0.1108473749780791,0.6754385964912281,0.6917336902863218,0.0796673642965196,0.6759375000000001,0.7469444444444445,0.1329868182458716,0.7288135593220338,0.6930994152046783,0.2414128018520437,0.671875,0.6796642161018036,0.1350396051358235,0.6991869918699187,0.6903679653679653,0.1795142368138741,0.68,0.3693528427180885,0.1779482733633179,0.3480680061823802,0.2190935374859482,9.6,9.6,4.963869458396342,4,8.0,18,0.5800317199248121,0.8346707201954577,0.5163678592981448,0.902953260409279,0.5619047619047619,0.768,0.5612819331411264,0.7700059523809524,0.5184865900383142,0.875,0.5,0.8113207547169812,0.530599950823703,0.805560551558753,0.5217391304347826,0.8260869565217391,0.1205121413144988,0.5254466772768736,0.1721803423566074,0.2777958223351093,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,4,1.8461538461538463
LogisticRegression,0.7852108347084423,0.0411842241181154,0.7100000000000001,0.71,0.7126808248691905,0.8299687824425215,0.075297133023253,0.7463155401219796,0.6670069061373408,0.064580531798556,0.6666666666666666,0.6806007442849549,0.0505898156854771,0.6659375000000001,0.7462745098039216,0.1640678585428709,0.7166666666666667,0.6854439128123339,0.2086650938476832,0.671875,0.6733233795190317,0.1032187064819452,0.6935483870967742,0.6757575757575757,0.2358677782475321,0.66,0.3365207640824209,0.0903281104776345,0.328996282527881,0.2232233443013342,9.6,9.6,4.963869458396342,4,8.0,18,0.5739229497354498,0.8294953507925249,0.523430129327876,0.9019315937713576,0.5652073268921095,0.7619145199063231,0.5634920634920635,0.7629719451617282,0.5172413793103449,0.873015873015873,0.5199464285714287,0.7907063519611245,0.540527027027027,0.7976894849646036,0.5,0.8182272727272726,0.1257485233296477,0.5063451261071862,0.1718464814762357,0.283035868485218,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,4,1.8461538461538463
SVM_RBF,0.7832200450621503,0.021576414485938,0.703125,0.703125,0.7138734995383196,0.813182080755362,0.0600196923243865,0.7222617906024935,0.6771011597098553,0.0864506295048817,0.6754385964912281,0.6890928077770183,0.0450537532941208,0.6628125,0.7049673202614379,0.1332131971909997,0.6901408450704225,0.7991812865497077,0.1908704562508008,0.765625,0.7189777578743095,0.0865841132449477,0.725925925925926,0.579004329004329,0.1942609038799619,0.56,0.3634514125021985,0.1187652127501997,0.3306886702634084,0.2183691753864939,9.6,9.6,4.963869458396342,4,8.0,18,0.5618922555724418,0.827114901837542,0.5067092267727307,0.8967278463302607,0.554543204320432,0.7739130434782608,0.553280660090123,0.7567647842483535,0.499841772151899,0.8395061728395061,0.6153508771929825,0.8923333333333332,0.5740700483091787,0.826537738000228,0.3845833333333334,0.7213342440801456,0.1076351823389688,0.5120482973934748,0.1720040879137367,0.2751468477063706,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.8461538461538463
SVM_Linear,0.776241337963826,0.055093000474298,0.6878124999999999,0.6878124999999999,0.6965989535241612,0.7954592042166959,0.1185034967710987,0.6944391521623596,0.6771011597098553,0.0864506295048817,0.6754385964912281,0.6890928077770183,0.0450537532941208,0.6628125,0.7049673202614379,0.1332131971909997,0.6901408450704225,0.7991812865497077,0.1908704562508008,0.765625,0.7189777578743095,0.0865841132449477,0.725925925925926,0.579004329004329,0.1942609038799619,0.56,0.3634514125021985,0.1187652127501997,0.3306886702634084,0.2308757385596181,9.6,9.6,4.963869458396342,4,8.0,18,0.5441515151515152,0.8196802759740259,0.4777069781573936,0.8813287709942227,0.5629991666087923,0.777798982188295,0.5546373118823001,0.7636650283303758,0.4929526433966115,0.8437830105633801,0.6206896551724138,0.8919022869022868,0.576867816091954,0.8310166367331504,0.375,0.7250122549019606,0.1093732287682296,0.5247024252805084,0.1764654703187071,0.294597187067471,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.8461538461538463
SVM_Linear,0.7712190600468112,0.0604461077526932,0.6846874999999999,0.6846874999999999,0.6852108341028009,0.7994840139442921,0.1204349096503955,0.6903462265101992,0.6771011597098553,0.0911052008547375,0.6754385964912281,0.696928495481127,0.0628537444913083,0.678125,0.7653571428571428,0.162174320421211,0.7368421052631579,0.6749175970228601,0.2200964190584582,0.65625,0.6746662511038387,0.1213935692858714,0.6942148760330579,0.7189393939393939,0.2121807275815237,0.7,0.369110462659529,0.1372749957402514,0.3508771929824561,0.2364170804295428,9.6,9.6,4.963869458396342,4,8.0,18,0.5375329222552148,0.8209471181960307,0.4753974304328385,0.8795644305943792,0.5681748035914703,0.7807296650717702,0.5683707691085333,0.7832938584544715,0.5227025691699605,0.8989044943820222,0.4920426065162907,0.803043831168831,0.5287116858237548,0.8104575163398693,0.5370257452574526,0.8571428571428571,0.1338325223313808,0.5544216493921662,0.1808546860504025,0.3009893849093277,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,4,1.8461538461538463
RandomForest,0.7331722557081408,0.0666617358604456,0.695625,0.6956249999999999,0.6953678054786088,0.7348877762714505,0.0989491185623879,0.708199350842381,0.6801937193241541,0.0839134629476066,0.6754385964912281,0.6805646692488798,0.0680676407043393,0.6737500000000001,0.7158449393743511,0.0712368428530101,0.7213114754098361,0.7076661350345561,0.2227558245349271,0.6875,0.6879545454545455,0.1205608450342477,0.704,0.6534632034632035,0.1138544598501661,0.66,0.3523408709573563,0.1455317488906859,0.3452343992548897,0.2233714134355604,9.6,9.6,4.963869458396342,4,8.0,18,0.5829746457678789,0.8063742201426025,0.5141812322859228,0.8677847642027005,0.5773096748612212,0.7619249394673122,0.5761629266012156,0.7590705702343632,0.5245901639344263,0.8604812661498706,0.5282761578044597,0.8157970356926799,0.5507065217391305,0.8025521036440054,0.5283018867924528,0.7843487394957981,0.1486246205397002,0.5079131899858187,0.1924272052749227,0.2564412752037286,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.8461538461538463
NaiveBayes,0.730367274936653,0.0652864108747715,0.6321875,0.6321875,0.6331178824253616,0.7656450885304701,0.1371156786675799,0.6549137846075195,0.5894757416496547,0.1120542026981433,0.5964912280701754,0.581342940685046,0.1146314063515872,0.5640625,0.6088888888888888,0.1785262023857327,0.6022727272727273,0.8314088250930356,0.0764575432295834,0.828125,0.6853185406935097,0.0980872594235075,0.6973684210526315,0.3312770562770563,0.286792534481589,0.3,0.1448919931802097,0.1935253528218236,0.1352242744063325,0.3125626800127876,9.6,9.6,4.963869458396342,4,8.0,18,0.4936561349933442,0.7404837470832251,0.4486051461756936,0.8282678211617357,0.4622292863002462,0.7143131868131867,0.4804022664768438,0.6439118933281753,0.4078668599464764,0.7558375235700816,0.7036786786786787,0.9230769230769232,0.5309734513274337,0.804472484428177,0.1621403661726242,0.45,-0.0403604229219184,0.303094715279065,0.2345454635351875,0.4052986776120473,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,4,1.8461538461538463
LogisticRegression,0.7276236620016523,0.0556185528404034,0.6653125,0.6653125,0.6482763927362266,0.7761418242018973,0.0703806579252012,0.7134322763106729,0.6088346436172524,0.1065657471744331,0.6052631578947368,0.6411709197235513,0.1005875415700282,0.6178125,0.7056060606060606,0.148747140013095,0.7021276595744681,0.5482509303561935,0.247744049004283,0.515625,0.5793211941038028,0.1441198419801299,0.5945945945945946,0.7340909090909091,0.1628417857899666,0.72,0.2545826561623615,0.1840066497577492,0.2271768605001507,0.2389065919485445,9.6,9.6,4.8,4,10.0,18,0.536179895273529,0.7829093361316503,0.5145824268629468,0.8700583434014264,0.4879848739495798,0.7130468486686888,0.505918501931491,0.7210242075311076,0.4666666666666667,0.8684318377911993,0.3230645161290323,0.6867658132530119,0.3998837209302328,0.7343916933760682,0.5901534258091635,0.8518790849673201,0.0120822763740601,0.4219827313897495,0.1947263269216841,0.2848265423698076,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,33,3,1.4545454545454546
LightGBM,0.724244081277574,0.0467089239046266,0.6206250000000001,0.620625,0.6148045552477684,0.7620931137217737,0.0896759032446878,0.6793540935649682,0.6172725824899737,0.058747498891919,0.6140350877192983,0.6501501860712386,0.0389903570251686,0.6190625000000001,0.721003996003996,0.1552170857870223,0.6851851851851852,0.6177246145667198,0.196796632011458,0.578125,0.6238371650136356,0.0670093947412662,0.6271186440677966,0.6825757575757576,0.2059770329632803,0.66,0.2698980070547139,0.0792191127631014,0.2330275229357797,0.2762222642447146,12.8,12.8,5.30659966456864,4,14.0,18,0.4693151507207299,0.7739369462901439,0.4658236565954824,0.8591501814183625,0.4957246376811594,0.7360027777777778,0.5085374935798664,0.7394111935028248,0.4929526433966115,0.848522727272727,0.3859311740890688,0.7692307692307693,0.453781512605042,0.7628933803581117,0.5,0.8235294117647058,0.015270702596284,0.468135583114715,0.2019578334474644,0.3538756856438019,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,47,3,1.3617021276595744
