Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
Post2_IH_IntensityHistogramMode_Intensity,Post2_IH_IntensityHistogramMode_Intensity,0.09905383019214442,3
ADC_IH_IntensityHistogramMedian_Intensity,ADC_IH_IntensityHistogramMedian_Intensity,0.061689080082496385,3
ADC_IB_MedianIntensity,ADC_IB_MedianIntensity,0.053765897790166106,3
Post1_Morph_Sphericity,Post1_Morph_Sphericity,0.04602599985781064,2
Post1_Morph_Compactness1,Post1_Morph_Compactness1,0.04450932155497225,2
Post1_Morph_Compactness2,Post1_Morph_Compactness2,0.0361060981988985,3
Post1_IH_IntensityHistogramMode_Intensity,Post1_IH_IntensityHistogramMode_Intensity,0.023825008657530903,2
Post1_GLSZM_SmallZoneLowGreyLevelEmphasis,Post1_GLSZM_SmallZoneLowGreyLevelEmphasis,0.020668599195580305,2
Post1_GLSZM_LargeZoneHighGreyLevelEmphasis,Post1_GLSZM_LargeZoneHighGreyLevelEmphasis,0.016205479034346007,3
Post1_GLSZM_NormalisedZoneSizeNonUniformity,Post1_GLSZM_NormalisedZoneSizeNonUniformity,0.009073936310392987,2
Post1_GLSZM_LargeZoneLowGreyLevelEmphasis,Post1_GLSZM_LargeZoneLowGreyLevelEmphasis,0.0012660371004706943,2
