Feature,Variance
Morph_Compactness1,2.4904847040348168e-05
GLSZM_SmallZoneLowGreyLevelEmphasis,0.00013139268906789452
GLCM_NormalisedInverseDifferenceMoment,0.00013550873422274215
IH_RootMeanSquare_Intensity,0.00037353554048380494
GLCM_NormalisedInverseDifference,0.0008099977755803856
NGTDM_Coarseness,0.0008636068027688275
Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.0029246187867912957
GLRLM_ShortRunLowGreyLevelEmphasis,0.004038183072637842
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.005390396644074936
Morph_Sphericity,0.0055941115690243265
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0.00586085386854672
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.010328563431454928
GLSZM_ZonePercentage,0.01134453011354547
GLCM_InverseVariance,0.011643556885351515
Morph_Compactness2,0.013249492698125418
GLSZM_NormalisedZoneSizeNonUniformity,0.014670110829001378
GLSZM_SmallZoneEmphasis,0.014987487180353124
GLRLM_ShortRunsEmphasis,0.016407064517289505
GLRLM_RunPercentage,0.0173769922908082
GLSZM_NormalisedGreyLevelNonUniformity,0.021372776127931314
IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,0.02146890583561251
GLSZM_LowGrayLevelZoneEmphasis,0.022184906946507463
IB_IntensityBasedQuartileCoefficientOfDispersion,0.022621077455920346
GLCM_InverseDifference,0.02378675769105628
IH_IntensityHistogramCoefficientOfVariation_Intensity,0.024130114733993287
Morph_SphericalDisproportion,0.026482572285039013
Morph_Asphericity,0.026482572285039013
NGTDM_Contrast,0.02725012930479872
GLCM_Correlation,0.02827582819988233
GLCM_InverseDifferenceMoment,0.031694873465767125
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.03189718996773098
GLRLM_LowGreyLevelRunEmphasis,0.03352778457945365
IB_IntensityBasedCoefficientOfVariation,0.034217064325951646
GLCM_AngularSecondMoment,0.037072194745654576
