Metric,Value
ROC-AUC,0.7180473372781065
PR-AUC,0.7609285962502474
Balanced Acc.,0.6730769230769231
Sensitivity,0.6923076923076923
Specificity,0.6538461538461539
PPV,0.7142857142857143
NPV,0.6296296296296297
Kappa,0.3448275862068966
