fpr,tpr,threshold
0.0,0.0,inf
0.02,0.0,0.9703355139733322
0.02,0.07936507936507936,0.8711130892012027
0.06,0.07936507936507936,0.8534833945901282
0.06,0.2222222222222222,0.7728821361351789
0.1,0.2222222222222222,0.7664577487215288
0.1,0.2857142857142857,0.722984841093281
0.12,0.2857142857142857,0.718903570136723
0.12,0.31746031746031744,0.7089613216051494
0.16,0.31746031746031744,0.6879437386614553
0.16,0.3492063492063492,0.6797486847064416
0.18,0.3492063492063492,0.6726217362280363
0.18,0.4444444444444444,0.6103061218654586
0.2,0.4444444444444444,0.5982088427485002
0.2,0.4603174603174603,0.5973459250142695
0.22,0.4603174603174603,0.5863954599077816
0.22,0.5555555555555556,0.5657708464380067
0.24,0.5555555555555556,0.5502255141386058
0.24,0.5714285714285714,0.5426122579975127
0.26,0.5714285714285714,0.5293740810245627
0.26,0.6031746031746031,0.5254201267896483
0.28,0.6190476190476191,0.5254135217187458
0.3,0.6190476190476191,0.5188461705648221
0.3,0.6349206349206349,0.5179383415253291
0.32,0.6349206349206349,0.5130360586015614
0.32,0.6507936507936508,0.5091057518709351
0.34,0.6507936507936508,0.5087840060717729
0.34,0.7619047619047619,0.47110070834025364
0.38,0.7619047619047619,0.45664913821541303
0.38,0.8253968253968254,0.42626128468464036
0.38,0.8571428571428571,0.42499329946996756
0.4,0.8571428571428571,0.4242869195131006
0.44,0.8571428571428571,0.419718982073085
0.5,0.8571428571428571,0.4059866006339872
0.5,0.873015873015873,0.4043629923469622
0.62,0.873015873015873,0.3420689995770956
0.64,0.8888888888888888,0.3391847700569958
0.66,0.8888888888888888,0.33118749980426937
0.66,0.9047619047619048,0.32647899321589235
0.7,0.9047619047619048,0.3129736794370197
0.7,0.9206349206349206,0.30442152437640196
0.72,0.9206349206349206,0.28920148825442726
0.76,0.9206349206349206,0.287965176928408
0.76,0.9365079365079365,0.27829183448722344
0.84,0.9365079365079365,0.254200686068506
0.84,0.9523809523809523,0.23229319396699116
0.98,0.9523809523809523,0.10700040150313604
0.98,0.9841269841269841,0.1058988765963148
1.0,0.9841269841269841,0.09840454368534426
1.0,1.0,0.09143317615789742
