Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
LogisticRegression,0.7879365079365079,0.072436712718471,0.7704761904761904,0.7704761904761905,0.7605920588926306,0.8429068148626971,0.0655575771936872,0.8224610558316985,0.6994677871148459,0.0774488985187802,0.6902654867256637,0.6972222222222222,0.0752312300129525,0.6912698412698413,0.7460539460539461,0.0654527584503426,0.7413793103448276,0.7106349206349206,0.1247538266297084,0.6825396825396826,0.7191686702757483,0.0726165636296303,0.7107438016528925,0.6838095238095239,0.1201227641125939,0.7,0.3853130203130203,0.1599034845146707,0.3786331500392773,0.1984057437604249,8.0,8.0,4.1952353926806065,4,6.0,16,0.6611087570621469,0.8596451960267231,0.6563752245065508,0.9212510612894104,0.594045319166063,0.7767857142857143,0.5915198233453954,0.7807583019003055,0.5344540229885058,0.8933404255319148,0.5483678955453148,0.7963041431261769,0.5640625,0.8113234501347709,0.5370257452574526,0.8571428571428571,0.1805245141367287,0.5439808353808354,0.1642500952883043,0.2384642923625972,2000,2000
SVM_RBF,0.786984126984127,0.0455249883622358,0.7682539682539683,0.7682539682539683,0.765839141671235,0.8309033023165782,0.0768479532927208,0.8247281757081444,0.6911344537815125,0.0826002118662723,0.6814159292035398,0.6888888888888889,0.08029181157689,0.6833333333333333,0.7405594405594406,0.0744234691185245,0.7368421052631579,0.693968253968254,0.1239453873998429,0.6666666666666666,0.7087071318142097,0.0792019871566354,0.7,0.6838095238095239,0.1201227641125939,0.7,0.3686463536463537,0.1685612402176161,0.3621825023518344,0.1972904169423108,8.0,8.0,4.1952353926806065,4,6.0,16,0.6534269943532479,0.8592709603658537,0.652749386504003,0.9223827822258074,0.5899935897435897,0.7657748474280731,0.5848207758980786,0.7688465637090957,0.5238095238095238,0.8888888888888888,0.5249702380952381,0.781270032051282,0.541108597285068,0.8,0.5555555555555556,0.8372468117029256,0.1659509638229604,0.5210688993511632,0.1579072583973166,0.2427102637554843,2000,2000
SVM_Linear,0.7803571428571429,0.0557027528424335,0.7600000000000001,0.7600000000000001,0.7518599733730128,0.8249142353222589,0.0696144796788834,0.8190374678271928,0.689467787114846,0.0859516586464114,0.6814159292035398,0.6967460317460317,0.0709855751335939,0.6874603174603174,0.7622077922077922,0.0638485727551838,0.7547169811320755,0.662063492063492,0.1396522333645211,0.6349206349206349,0.6976871887942668,0.0758138311330243,0.6896551724137931,0.7314285714285714,0.0969302060897824,0.74,0.3813787193198958,0.159137474554578,0.3673405909797823,0.2022592986936453,8.0,8.0,4.1952353926806065,4,6.0,16,0.6543201816299643,0.8532579873428809,0.6494666350503395,0.921676736219614,0.5899868421052632,0.7727368220015278,0.5882317927170867,0.779489807707699,0.5489845938375352,0.9054265202702702,0.485703781512605,0.76,0.5428371161548732,0.7968831949300699,0.5932203389830508,0.8771929824561403,0.1741901841439741,0.5369702149580851,0.1643761806520336,0.2413554779012028,2000,2000
GradientBoosting,0.7632936507936507,0.0273395131557208,0.7438095238095238,0.7438095238095239,0.7396037277782128,0.7641433530547677,0.078622985168486,0.7331803745099508,0.697703081232493,0.0572608629391017,0.6902654867256637,0.7009126984126983,0.0450908911041843,0.6933333333333334,0.7457575757575758,0.0830900028684308,0.75,0.6906349206349207,0.1326232034153608,0.6666666666666666,0.7079840848806367,0.0815650686851284,0.7058823529411765,0.7111904761904762,0.0613417622128939,0.72,0.3885707892842002,0.1037260372819792,0.3811610076670317,0.2138543514741006,8.0,8.0,4.1952353926806065,4,6.0,16,0.6346309745077594,0.8435487011077921,0.5513089509849068,0.8810204282200251,0.6037735849056604,0.7778005464480873,0.606718564154029,0.7807810158825291,0.575,0.8823529411764706,0.5237912087912089,0.7941442239546419,0.5714285714285714,0.805039888565278,0.6041568396226414,0.830833333333333,0.2076458384437737,0.549281192699877,0.1797911076590459,0.2470181963778243,2000,2000
KNN,0.7632738095238094,0.0506010889863168,0.7314285714285713,0.7314285714285714,0.7206124207063983,0.7965004705381382,0.0898786958038674,0.7618004167925797,0.7078011204481793,0.0756929608269296,0.6991150442477876,0.7166666666666667,0.0575881022327569,0.7095238095238096,0.796868686868687,0.0565191006103482,0.7959183673469388,0.6485714285714285,0.142926261938546,0.6190476190476191,0.7034033392660394,0.0814890889569272,0.6964285714285714,0.7847619047619048,0.0835249497668815,0.8,0.4176963831375596,0.1359130468379846,0.4072817031780315,0.2177032315193227,8.0,8.0,4.1952353926806065,4,6.0,16,0.6236485010670936,0.8228091931216931,0.5634600240397819,0.8863842138431473,0.6079960784313725,0.7803076496674057,0.6166666666666667,0.7883367927022739,0.6135732323232325,0.914902632527948,0.4680851063829787,0.75,0.5475649350649352,0.7967479674796748,0.6862745098039216,0.9,0.2235393109292154,0.5533722942463422,0.1770200456527106,0.2627367466442515,2000,2000
ExtraTrees,0.729642857142857,0.0681484048928746,0.7022222222222222,0.7022222222222223,0.6970005482026784,0.7619144321349138,0.0924865664583597,0.7297826265486498,0.6844677871148459,0.0766965807270291,0.672566371681416,0.6896031746031746,0.0687048598917043,0.6733333333333333,0.7279653679653679,0.1140035214740809,0.7241379310344828,0.6906349206349207,0.1326232034153608,0.6666666666666666,0.6991523902594683,0.0978397952300586,0.6942148760330579,0.6885714285714285,0.0772456692898461,0.68,0.3647136135960386,0.1453628642463033,0.3431264728986646,0.2316204514223154,8.0,8.0,4.1952353926806065,4,6.0,16,0.601163010366732,0.8045144694591572,0.5316223649541739,0.8626929252331471,0.5757504288164667,0.7661346849562858,0.5726254405467416,0.7727277052981278,0.5192307692307693,0.8769298245614034,0.5282761578044597,0.8,0.5416495901639344,0.7973856209150327,0.5348837209302325,0.8235552115583074,0.1423004218398096,0.5256859550054952,0.2129168643265642,0.2506527333750552,2000,2000
NaiveBayes,0.7265873015873016,0.1548705357452659,0.6238095238095238,0.6238095238095238,0.6232281306288667,0.7907567083252685,0.0599038087209803,0.6916092999857504,0.5532212885154062,0.0722501088398445,0.5486725663716814,0.5474603174603174,0.1005892816244722,0.5271428571428571,0.6075120772946859,0.1088527152942105,0.5769230769230769,0.7706349206349207,0.22563144507091,0.7142857142857143,0.6415824915824915,0.0767063669170791,0.6382978723404256,0.3242857142857143,0.2938693309507976,0.34,0.0825456925592019,0.2119495367199569,0.056019656019656,0.3208177142079574,8.0,8.0,4.1952353926806065,4,6.0,16,0.468570890503094,0.7599896508785566,0.4613756375380518,0.8643435929971865,0.4199761904761905,0.6666666666666666,0.4233576559374432,0.6254848681182938,0.3764338235294118,0.7424533799533798,0.5609756097560976,0.8571428571428571,0.4745762711864407,0.7581717302305537,0.1944220430107527,0.4878190584231422,-0.1514496455038405,0.2546519177877112,0.2317762921618593,0.4287128534958654,2000,2000
RandomForest,0.7202777777777778,0.089465110779919,0.6980952380952381,0.6980952380952381,0.7047537003680789,0.7594731285103907,0.1288790056794207,0.7458821535845541,0.6216526610644257,0.0735218536865164,0.6106194690265486,0.6198809523809523,0.0546419205462031,0.6074603174603175,0.661254562431033,0.1254029985245746,0.6557377049180327,0.6571428571428571,0.1782024406436341,0.6349206349206349,0.6413841116200463,0.1221952651858682,0.6451612903225806,0.5826190476190476,0.1292609377293687,0.58,0.2338277267854732,0.1140165524954142,0.2140373063547266,0.2161432612476914,8.0,8.0,4.1952353926806065,4,6.0,16,0.5851000891919498,0.8036213170178486,0.5808012060404057,0.8783509723648301,0.5110992907801418,0.7087544602107708,0.5116910469227542,0.7059756199216711,0.4615384615384615,0.8166725352112676,0.477263986013986,0.786893965817928,0.5,0.7547169811320755,0.4374495967741936,0.7301739926739925,0.0220478961712082,0.4059635753640413,0.1843275312576786,0.249301202378382,2000,2000
LightGBM,0.6752380952380953,0.0724575791829478,0.6447619047619049,0.6447619047619049,0.6339572401910878,0.7002719336252659,0.1408476257106136,0.6409076548875332,0.6141736694677871,0.0394686369843271,0.6106194690265486,0.6127380952380952,0.0414682349813885,0.6095238095238096,0.6617249417249418,0.1286809901443546,0.6610169491525424,0.6261904761904762,0.1063728947794699,0.6190476190476191,0.6341908410873927,0.0878733599436359,0.639344262295082,0.5992857142857143,0.1108501470546648,0.6,0.2152500082077547,0.0775950238701362,0.2172544080604533,0.254701604521116,8.0,8.0,4.1952353926806065,4,6.0,16,0.5485349465760692,0.7368412454353257,0.471564878088658,0.819817242447523,0.518510101010101,0.6990291262135923,0.5208423539633475,0.6943213383838384,0.4615384615384615,0.8154225352112674,0.4687401107594937,0.7561345158906132,0.4893617021276595,0.7468602091359382,0.4888888888888889,0.7234225972120322,0.0400103948972442,0.3816247383538693,0.2150004077197862,0.2998876012391473,2000,2000
XGBoost,0.6439682539682539,0.1076075753589326,0.6485714285714286,0.6485714285714286,0.6558070326572167,0.7234088255234623,0.1283071222831645,0.7318479800868514,0.5821708683473389,0.0939996676178156,0.584070796460177,0.5721825396825397,0.097619563813321,0.5795238095238096,0.6142490842490843,0.1750403928441981,0.6290322580645161,0.6117460317460318,0.1403002215942308,0.6190476190476191,0.6074814814814815,0.1420369935776649,0.624,0.5326190476190475,0.149900949912202,0.54,0.1354480980012895,0.1821466436395697,0.1587201013781086,0.280104235576635,8.0,8.0,4.1952353926806065,4,6.0,16,0.5277601766513057,0.7539165881983676,0.529436186102022,0.8620464616572217,0.4700854700854701,0.6782686335403726,0.4727657792016497,0.6711324479873272,0.4285714285714285,0.7761243126472899,0.4318070409982175,0.7719497607655501,0.4464248819362456,0.7391304347826086,0.425531914893617,0.648660502607871,-0.0510147081794825,0.3357968771424799,0.2244989192323895,0.3428399047306912,2000,2000
