Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_Linear,0.7278384687208217,0.1234733745282738,0.6778846153846153,0.8021005943898049,0.0549820897831828,0.7613779403346561,0.621042373767624,0.0555510022658552,0.6206896551724138,0.6405345471521942,0.0804354890803086,0.6129807692307692,0.6244285714285713,0.1139785156984259,0.6470588235294118,0.7235294117647058,0.2084711193725806,0.6875,0.6415565796210958,0.0799468074637197,0.6666666666666666,0.5575396825396826,0.1070399270429287,0.5384615384615384,11.6,11.6,5.571355310873648,4,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.2340425531914894
LogisticRegression,0.7223404917522565,0.1218657161955478,0.7016225961538461,0.793579847090607,0.0688502497768745,0.7838850813290543,0.6478237928182311,0.0787972857916782,0.6293103448275862,0.6491970121381886,0.0809454150059744,0.6316105769230769,0.713040293040293,0.1827916784290455,0.6842105263157895,0.6015686274509804,0.1255049010992124,0.609375,0.6245802005012531,0.0705509210400197,0.6446280991735537,0.6968253968253968,0.2077122260692773,0.6538461538461539,11.6,11.6,5.571355310873648,4,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.2340425531914894
KNN,0.7099256924992219,0.1308309217011477,0.686298076923077,0.7730244468906816,0.0673438963551879,0.7624087509756716,0.6166685681146193,0.0802637161606712,0.603448275862069,0.6279551820728291,0.1161830629116195,0.5955528846153846,0.6287379287379288,0.0906562689926626,0.6323529411764706,0.7035294117647058,0.2038250148490137,0.671875,0.6365721997300944,0.0736347606854846,0.6515151515151515,0.5523809523809523,0.1854393569392453,0.5192307692307693,11.6,11.6,5.571355310873648,4,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.2340425531914894
SVM_RBF,0.7094234360410832,0.1468673437354261,0.6478365384615385,0.7945092293540243,0.0696937346817938,0.7398867990179545,0.6430050483443142,0.123067325902984,0.6120689655172413,0.6549603174603175,0.1493921586834847,0.6069711538461539,0.6792156862745098,0.1284491830189034,0.6461538461538462,0.7,0.2024076533421794,0.65625,0.6616705302810779,0.0777054719650216,0.6511627906976745,0.6099206349206349,0.2482858847668389,0.5576923076923077,11.6,11.6,5.571355310873648,4,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.2340425531914894
XGBoost,0.6799221910986617,0.1094931382182851,0.6622596153846154,0.7280804145880068,0.1202311046689954,0.7594676375197561,0.6073082152058793,0.0892185454496079,0.6206896551724138,0.6157819794584499,0.0719314379530685,0.6147836538461539,0.6300776397515528,0.1908562576083001,0.6515151515151515,0.6486274509803921,0.169973650625498,0.671875,0.6067424242424242,0.1438206048909007,0.6615384615384615,0.5829365079365079,0.1686409894442501,0.5576923076923077,10.4,10.4,5.4258639865002145,4,12.0,16,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,33,4,1.5757575757575757
LogisticRegression,0.6740919701213819,0.1978764963722248,0.6310096153846153,0.7757094843493879,0.1544397223339975,0.7171894049994153,0.6132759096051644,0.1577823923578169,0.5689655172413793,0.6226423902894491,0.1759429590907279,0.5697115384615384,0.6620855614973262,0.1874006471309834,0.6206896551724138,0.6294117647058823,0.2335227440150495,0.5625,0.614857294269059,0.1386078146340593,0.5901639344262295,0.6158730158730158,0.2381269820108641,0.5769230769230769,16.0,16.0,2.1908902300206643,12,16.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,49,4,1.6326530612244898
ExtraTrees,0.6693534080298786,0.1568805221047025,0.6153846153846154,0.7616605112513215,0.0811855657285154,0.7199015337475414,0.6533793483737866,0.1056951462124497,0.6293103448275862,0.6752591036414566,0.1288636605586939,0.6316105769230769,0.7056277056277056,0.1265811525410964,0.6842105263157895,0.6564705882352941,0.2079925471116194,0.609375,0.6488659147869674,0.0855148449531271,0.6446280991735537,0.694047619047619,0.1927950778699872,0.6538461538461539,11.6,11.6,5.571355310873648,4,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.2340425531914894
GradientBoosting,0.6672619047619047,0.0843550981716269,0.6392728365384615,0.738228381284281,0.0928123904579691,0.6975102072352517,0.5948085717273703,0.1341094483014941,0.603448275862069,0.582156862745098,0.1344801379914667,0.5829326923076923,0.5728146742567995,0.178775264845387,0.6097560975609756,0.7309803921568627,0.2047434418251192,0.78125,0.6256447624094683,0.1666929980836981,0.684931506849315,0.4333333333333333,0.25915341754868,0.3846153846153846,11.6,11.6,5.571355310873648,4,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.2340425531914894
RandomForest,0.6661733582321819,0.1493907583592207,0.6361177884615385,0.7190107705399698,0.1049904478950338,0.7048499911359803,0.6327486380879039,0.1489347766526996,0.6120689655172413,0.6324486461251166,0.1671117184242724,0.6033653846153846,0.6280642783429161,0.1026020277891367,0.6376811594202898,0.7152941176470589,0.2053134998435151,0.6875,0.6567767457860336,0.1281885563084819,0.6616541353383458,0.5496031746031746,0.1875435617491038,0.5192307692307693,11.6,11.6,5.571355310873648,4,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.2340425531914894
ExtraTrees,0.6634282601929661,0.0756489374414376,0.6240985576923077,0.7369448923678401,0.0727083993541557,0.7116181364070402,0.6133500660753164,0.0807566121584332,0.6206896551724138,0.6524509803921569,0.0627067897762642,0.6183894230769231,0.6824175824175824,0.2154381832666048,0.6612903225806451,0.6882352941176471,0.1929555231394908,0.640625,0.6301641199773627,0.0817800584166776,0.6507936507936508,0.6166666666666667,0.2211083193570266,0.5961538461538461,10.4,10.4,5.4258639865002145,4,12.0,16,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,33,4,1.5757575757575757
