Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
LightGBM,0.754911716849516,0.120117825433422,0.7025,0.7899533203860141,0.1308139059649893,0.7199875590817344,0.649835671574802,0.1153739917255681,0.6491228070175439,0.6794245082402977,0.1151905944640388,0.6546875,0.7421367521367521,0.1769221685430249,0.7222222222222222,0.641424774056353,0.1323286314081396,0.609375,0.6673639448218475,0.0969138086093125,0.6610169491525424,0.7174242424242424,0.2024528196122799,0.7,12.4,12.4,3.878143885933063,8,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,44,4,1.4090909090909092
XGBoost,0.7409231757078646,0.0806577347568019,0.6849999999999999,0.7571565754589938,0.121659590758078,0.7148992231307523,0.6672269759226281,0.0512585547952817,0.6666666666666666,0.6944750132908027,0.0543029648899233,0.6637500000000001,0.736078431372549,0.1543193311885125,0.7096774193548387,0.7230409356725146,0.186113295467306,0.6875,0.6950738916256157,0.0461864803769479,0.6984126984126984,0.6659090909090909,0.2227633448422922,0.64,12.4,12.4,3.878143885933063,8,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,44,4,1.4090909090909092
LogisticRegression,0.7365537236111399,0.0545067449692607,0.6687500000000001,0.7840717420525544,0.0834683071292688,0.7231917925738176,0.6172725824899737,0.058747498891919,0.6140350877192983,0.6565390749601276,0.03298842682084,0.6212500000000001,0.7204906204906204,0.1582082459896233,0.6923076923076923,0.6039872408293461,0.1633247356798449,0.5625,0.6216923076923077,0.0641193003792994,0.6206896551724138,0.7090909090909091,0.1616745475344758,0.68,12.4,12.4,3.878143885933063,8,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,44,4,1.4090909090909092
SVM_Linear,0.7328617572397477,0.0804951959811187,0.6168750000000001,0.7529815421663371,0.1317163007419381,0.6554193272262736,0.570519335736727,0.0674639488604836,0.5701754385964912,0.6162612971823498,0.0603042291934655,0.558125,0.6632323232323232,0.1923393593102662,0.6086956521739131,0.7181286549707602,0.233134359460875,0.65625,0.6290118872187838,0.0729802898189065,0.631578947368421,0.5143939393939394,0.2832806627433251,0.46,12.4,12.4,3.878143885933063,8,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,44,4,1.4090909090909092
LogisticRegression,0.7264678454630608,0.1143969624611815,0.6859375,0.7862595981374843,0.0814312638202051,0.7409766887920294,0.6694537346711259,0.0745719950853612,0.6666666666666666,0.7016360978203083,0.0661661113866546,0.6681250000000001,0.7425974025974027,0.1402895591198558,0.7241379310344828,0.7009994683678894,0.1779829431535081,0.65625,0.6907787864309602,0.0632753018630676,0.6885245901639344,0.7022727272727273,0.1686112453726491,0.68,16.8,16.8,2.4,12,18.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,30,5,2.8
SVM_Linear,0.7200962116033885,0.1109121058208813,0.6325000000000001,0.7708975105933185,0.0893501429771589,0.7072207603622678,0.6417857504814026,0.0284359962401751,0.6403508771929824,0.6751209463051568,0.0419051234728993,0.63375,0.7035714285714285,0.1619397721250662,0.676923076923077,0.7343328017012227,0.1701312145445164,0.6875,0.6825166781688521,0.0335794793920346,0.6821705426356589,0.615909090909091,0.2002580979264608,0.58,16.8,16.8,2.4,12,18.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,30,5,2.8
RandomForest,0.7193059899519231,0.087587361727129,0.6890624999999999,0.7168570434572014,0.1192072884038285,0.6987574430623,0.6712852365026277,0.084176875531503,0.6666666666666666,0.6981153641679958,0.0762696564906639,0.6681250000000001,0.7504273504273504,0.1353992912705152,0.7241379310344828,0.703806485911749,0.1828317304431539,0.65625,0.693759067443278,0.0655758383460557,0.6885245901639344,0.6924242424242425,0.1923466796673739,0.68,12.4,12.4,3.878143885933063,8,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,44,4,1.4090909090909092
GradientBoosting,0.7089104533602141,0.1188194333368991,0.6334375,0.728150030853686,0.1103327052361505,0.6766426103766693,0.6344886997060911,0.0595988721550294,0.631578947368421,0.6632668793195109,0.0641399150667557,0.628125,0.7103943115707821,0.1539746243758026,0.6774193548387096,0.703806485911749,0.1828317304431539,0.65625,0.6690775247296987,0.0452628879515067,0.6666666666666666,0.6227272727272728,0.2261791873568132,0.6,12.4,12.4,3.878143885933063,8,14.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,44,4,1.4090909090909092
ExtraTrees,0.7057032848420407,0.116195310343326,0.6515624999999999,0.7517135068019192,0.0955258491593439,0.6860501066932994,0.6541067628024149,0.0817840289954594,0.6491228070175439,0.6866653375863903,0.0569251306672516,0.6525000000000001,0.7367965367965368,0.1439408586326545,0.7142857142857143,0.6710579479000531,0.1819476723784517,0.625,0.6682983682983683,0.0851239157716022,0.6666666666666666,0.7022727272727273,0.151242178345064,0.68,16.8,16.8,2.4,12,18.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,30,5,2.8
SVM_RBF,0.7031831415085004,0.0691565938822524,0.6253124999999999,0.7280422119523978,0.0995826817556121,0.6855521254491097,0.6514471036210165,0.0515286580474648,0.6491228070175439,0.6749261411103517,0.029114522574737,0.64375,0.7011188811188811,0.1246796820650754,0.6875,0.7276661350345561,0.1599380462226536,0.6875,0.687507894404446,0.0504560611795601,0.6875,0.6221861471861472,0.1451324123081337,0.6,16.8,16.8,2.4,12,18.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,30,5,2.8
