model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
SVM_RBF,5,117,0.6396449704142013,0.6153846153846154,0.5942307692307692,0.6219512195121951,0.7846153846153846,0.6938775510204082,0.40384615384615385,0.6781537598204265,0.5926762246117085,0.5923989898989899,0.5965151515151516,0.7936868686868687,0.6566145092460881,0.3911111111111111,0.09839375713556005,0.09795303561418482,0.07481392078067615,0.12415702904154241,0.18717147186909852,0.11212931755147297,0.181407392284076
