Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
SVM_Linear vs ExtraTrees,SVM_Linear,ExtraTrees,0.7639818669722975,0.7053883561060594,0.05859351086623812,0.0,0.125,0.3375
SVM_Linear vs GradientBoosting,SVM_Linear,GradientBoosting,0.7639818669722975,0.7447499833145766,0.01923188365772095,7.0,1.0,1.0
SVM_Linear vs KNN,SVM_Linear,KNN,0.7639818669722975,0.715488779340454,0.04849308763184359,3.0,0.3125,0.46875
SVM_Linear vs LightGBM,SVM_Linear,LightGBM,0.7639818669722975,0.716610166370932,0.04737170060136564,6.0,0.8125,0.9140625
SVM_Linear vs LogisticRegression,SVM_Linear,LogisticRegression,0.7639818669722975,0.7520939630987478,0.01188790387354981,2.0,0.1875,0.3375
SVM_Linear vs NaiveBayes,SVM_Linear,NaiveBayes,0.7639818669722975,0.6675418573983167,0.09644000957398084,2.0,0.1875,0.3375
SVM_Linear vs RandomForest,SVM_Linear,RandomForest,0.7639818669722975,0.6803188872088393,0.08366297976345827,0.0,0.125,0.3375
SVM_Linear vs SVM_RBF,SVM_Linear,SVM_RBF,0.7639818669722975,0.7087696283868533,0.05521223858544429,0.0,0.0625,0.3375
SVM_Linear vs XGBoost,SVM_Linear,XGBoost,0.7639818669722975,0.7216599924973132,0.0423218744749845,5.0,0.625,0.8035714285714286
