fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7098765432098766,0.8542194619027527,0.6296296296296297,0.5833333333333333,0.7222222222222222,0.7222222222222222,0.7222222222222222,6
2,0.4848484848484848,0.641394968667696,0.45,0.46969696969696967,0.35294117647058826,0.5,0.2727272727272727,6
3,0.6104166666666666,0.6247401861526625,0.5806451612903226,0.5833333333333333,0.5517241379310345,0.6153846153846154,0.5,6
4,0.3,0.5212253087787312,0.5,0.44375,0.6285714285714286,0.5789473684210527,0.6875,6
5,0.638888888888889,0.46590909090909094,0.6153846153846154,0.6527777777777778,0.5454545454545454,0.42857142857142855,0.75,6
6,0.7,0.7383469308469308,0.6842105263157895,0.6722222222222223,0.75,0.6428571428571429,0.9,6
7,0.6523809523809523,0.8252557849380366,0.6129032258064516,0.530952380952381,0.7272727272727273,0.6956521739130435,0.7619047619047619,6
8,0.593939393939394,0.6759602891833767,0.4864864864864865,0.5151515151515151,0.45714285714285713,0.6153846153846154,0.36363636363636365,6
9,0.5,0.3666666666666667,0.5714285714285714,0.7,0.5714285714285714,0.4,1.0,6
10,0.7769230769230769,0.7581040231698125,0.6521739130434783,0.6576923076923077,0.6363636363636364,0.5833333333333334,0.7,6
11,0.6411764705882352,0.5503306059265811,0.5925925925925926,0.6764705882352942,0.6451612903225806,0.47619047619047616,1.0,6
12,0.5944444444444444,0.7649023693426449,0.5,0.5,0.5625,0.6428571428571429,0.5,6
13,0.7735294117647059,0.8592470466447448,0.7407407407407407,0.7323529411764705,0.7878787878787878,0.8125,0.7647058823529411,6
14,0.6041666666666666,0.5071428571428571,0.375,0.5,0.375,0.25,0.75,6
15,0.9375,0.9891493055555556,0.5263157894736842,0.71875,0.6086956521739131,1.0,0.4375,6
