Feature_Name,Selection_Count,Selection_Frequency,Selected_As_Stable
ADC_IH_IntensityHistogramMedian_Intensity,5,1.0,True
Post1_Morph_Sphericity,5,1.0,True
Post1_IB_IntensityBasedEnergy,3,0.6,True
ADC_IB_MedianIntensity,3,0.6,True
Post1_IB_IntensityBasedQuartileCoefficientOfDispersion,3,0.6,True
Post1_Morph_Compactness2,2,0.4,True
ADC_GLSZM_GreyLevelVariance,2,0.4,True
Post1_Morph_Compactness1,2,0.4,True
Post1_IH_IntensityHistogramMode_Intensity,2,0.4,True
Post1_IB_RootMeanSquareIntensity,2,0.4,True
Post1_IB_IntensityBasedMedianAbsoluteDeviation,1,0.2,False
ADC_GLCM_ClusterTendency,1,0.2,False
Post1_IH_MinimumHistogramGradientGreyLevel_Intensity,1,0.2,False
Post1_IB_IntensityBasedCoefficientOfVariation,1,0.2,False
Post1_IB_IntensityBasedMeanAbsoluteDeviation,1,0.2,False
Post1_IH_IntensityHistogramSkewness_Intensity,1,0.2,False
Post1_IB_IntensityRange,1,0.2,False
Post1_IB_AreaUnderCurveCIVH,1,0.2,False
Post1_IB_TotalLesionGlycolysis,1,0.2,False
Post1_IH_IntensityHistogramMaximumGreyLevel_Intensity,1,0.2,False
Post1_GLCM_ClusterShade,1,0.2,False
