model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
NaiveBayes,0.7793280022446688,0.059051571990802056,0.735207100591716,0.8113721692172247,0.06786208681318723,0.7918840704210461,0.7010136935943387,0.11577348966460993,0.6752136752136753,0.7095454545454546,0.1197059422648217,0.675,0.7131578947368421,0.10899963589457358,0.6984126984126984,0.7587373737373737,0.09362137981733741,0.7213114754098361,0.7146464646464646,0.20021168077987353,0.676923076923077,117,5
SVM_RBF,0.7640544332210999,0.10627113115011612,0.7371301775147929,0.8276870142378623,0.03322858256067454,0.7979242648398637,0.6843883834206415,0.047382413535364654,0.6752136752136753,0.6956565656565656,0.0704137064397711,0.6673076923076924,0.7070006872317526,0.05166438187119018,0.7164179104477612,0.7034776334776336,0.09898127846889422,0.6956521739130435,0.7646464646464646,0.1867352956889926,0.7384615384615385,117,5
LogisticRegression,0.7528058361391694,0.107432091238022,0.7526627218934913,0.7971965022367724,0.06642576475270304,0.8079831543183613,0.7037432221303189,0.09023427221258833,0.6923076923076923,0.7146843434343435,0.0950716627553952,0.6923076923076923,0.7094269005847954,0.09584975075829252,0.7142857142857143,0.7344444444444445,0.04422166387140535,0.7377049180327869,0.7271464646464646,0.2077403559844364,0.6923076923076923,117,5
ExtraTrees,0.7498933782267115,0.12864376297026253,0.6967455621301777,0.8197364908920453,0.05619101623673212,0.7659290649508088,0.6962246117084827,0.12277098824788912,0.6752136752136753,0.7248358585858586,0.11413945593654125,0.6884615384615385,0.6641923436041084,0.15613671963174974,0.6607142857142857,0.8247619047619047,0.10768224019125767,0.7872340425531915,0.618560606060606,0.25445863418355474,0.5692307692307692,117,5
RandomForest,0.7413482042648709,0.1366795674718394,0.7071005917159764,0.8252510631071802,0.061318804436986195,0.7852841717317784,0.6823655913978495,0.12447873389459561,0.6581196581196581,0.6888636363636363,0.12824745868681595,0.6634615384615385,0.6744624624624624,0.13881687489417852,0.6666666666666666,0.7523357413140694,0.05747058814366694,0.7272727272727273,0.6532828282828282,0.2312314459227202,0.6153846153846154,117,5
SVM_Linear,0.7359890572390573,0.1160357568545155,0.7124260355029586,0.7892458832587119,0.06512585038663357,0.788741962418529,0.619586435070306,0.08510272198534849,0.6410256410256411,0.6381565656565656,0.036109976495560706,0.625,0.6746846846846847,0.09100098063083205,0.704225352112676,0.6355718842560948,0.14685092848399786,0.6493506493506493,0.7896464646464646,0.16511434651093246,0.7692307692307693,117,5
KNN,0.7023351571268238,0.12055888164439008,0.6655325443786982,0.7805627531364887,0.027735173876130104,0.7517307791229655,0.6280222406028858,0.07439203280412751,0.6153846153846154,0.6296085858585858,0.10562518847685594,0.6038461538461539,0.6745119716286764,0.038461897656099094,0.6715328467153284,0.6331678125795774,0.06316411502439523,0.6388888888888888,0.7481060606060606,0.14273820970770282,0.7076923076923077,117,5
LightGBM,0.6989106341189675,0.12837757509993505,0.6761834319526627,0.7771925524518813,0.0708951027963008,0.7193775894282496,0.6843883834206415,0.0903451873413848,0.6666666666666666,0.690669191919192,0.10244305868345194,0.6692307692307693,0.6764132553606238,0.10549796927681497,0.6829268292682927,0.758199643493761,0.12666624524007108,0.7241379310344828,0.6768939393939395,0.22733458754087185,0.6461538461538462,117,5
GradientBoosting,0.6973204264870931,0.14723241154136074,0.6723372781065089,0.8001088601657488,0.0483964721252962,0.7499820339185668,0.5870067089421926,0.15295051207431232,0.6239316239316239,0.6192045454545454,0.0755501621933945,0.6115384615384616,0.6428802027179309,0.12567505332035758,0.6811594202898551,0.6340852130325814,0.16826255331866827,0.6438356164383562,0.7450757575757576,0.2036653343389262,0.7230769230769231,117,5
XGBoost,0.6422404601571269,0.11994199775075011,0.6423076923076922,0.7550377982497494,0.024772469832282065,0.713018326633613,0.5967944122782832,0.053654928924497476,0.6068376068376068,0.616010101010101,0.04835852981509001,0.6,0.6249019985862091,0.08618828589891078,0.6515151515151515,0.6328571428571428,0.11845949966644502,0.6417910447761194,0.6964646464646465,0.2180813256458458,0.6615384615384615,117,5
