Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
XGBoost,0.7710086980920313,0.0744626164453159,0.7428994082840238,0.7428994082840237,0.7441741544305647,0.8223888782494276,0.0258590135664159,0.7859790921604204,0.7004438930245381,0.135640874187367,0.6752136752136753,0.6990530303030302,0.1328326395375688,0.6711538461538462,0.72,0.0748331477354788,0.7076923076923077,0.742550505050505,0.1960010825083745,0.7076923076923077,0.720557804768331,0.1281223620269503,0.7076923076923077,0.6555555555555557,0.1429840705968481,0.6346153846153846,0.3887679934077819,0.2488392012431788,0.3423076923076923,0.2085807954028571,8.4,8.4,3.878143885933063,4,6.0,14,0.6246275587539688,0.8562598892405062,0.6297381999290228,0.9037942017906548,0.5759939393939394,0.7686710677382318,0.5716643256707794,0.7678494819676116,0.5106274424663482,0.8571931589537221,0.5781163194444444,0.8367622724765581,0.5739130434782609,0.8053841530602022,0.4782361660079052,0.7857142857142857,0.1407235446330547,0.5271452983551539,0.1599119711464229,0.2608320175322811,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,29,4,1.4482758620689655
XGBoost,0.7623569023569023,0.0904077028081456,0.6618343195266272,0.6618343195266272,0.6691504127401563,0.8082710444446295,0.0554215321609352,0.7047592110012391,0.6750592776399228,0.0805949072257702,0.6666666666666666,0.6778030303030302,0.0896081562052485,0.6557692307692308,0.6697402597402597,0.0898918973713468,0.6805555555555556,0.780050505050505,0.1607797762956111,0.7538461538461538,0.7065618591934382,0.0752151818029144,0.7153284671532847,0.5755555555555556,0.1052686158429067,0.5576923076923077,0.3347214970147387,0.1472595612606977,0.3157894736842105,0.2483482484750377,8.4,8.4,3.878143885933063,4,6.0,14,0.5198969082365471,0.8064409943980146,0.4674908640931971,0.8886953378321628,0.5614035087719298,0.7637907304269892,0.557278847394221,0.7533550294993866,0.4998563218390807,0.8192812918340027,0.6212121212121212,0.8750637755102038,0.578464001191274,0.8125,0.4047619047619047,0.7,0.1114801133069393,0.5052076124567473,0.1826655827436528,0.3208466580787614,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.4482758620689655
ExtraTrees,0.7608431537598203,0.086269669085632,0.7230769230769232,0.7230769230769232,0.7239389290671341,0.8154542341712624,0.031433774361684,0.7793842420461117,0.6970067089421929,0.1016506593647725,0.6837606837606838,0.7101767676767676,0.0987093271799537,0.6884615384615385,0.7490712074303405,0.0589730686633498,0.75,0.6825757575757576,0.234364114378367,0.6461538461538462,0.6852637664402371,0.1220068883537083,0.6942148760330579,0.7377777777777779,0.115384488762197,0.7307692307692307,0.3959120707363224,0.1714815272817804,0.3705103969754253,0.2182652371359485,9.6,9.6,3.878143885933063,4,12.0,14,0.5938177482999298,0.835212064907717,0.6158639374829292,0.8953354436222586,0.5808764231499052,0.7788461538461539,0.5862890050416016,0.7810543699186989,0.5640625,0.8833653846153844,0.4696732954545455,0.8055871212121211,0.5416666666666666,0.8,0.6326262083780881,0.8431372549019608,0.1682190139961809,0.5535754640037089,0.1892521542590028,0.2495355307059649,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,1.8461538461538463
ExtraTrees,0.7596408529741863,0.0855726711739445,0.7103550295857989,0.7103550295857989,0.7078676309445541,0.817179914921858,0.0216244621049478,0.7757087604983777,0.6639297858652696,0.0639613309032311,0.6666666666666666,0.6830934343434343,0.0605821238504528,0.6673076923076924,0.697483905843039,0.1041748078395141,0.7166666666666667,0.6950757575757576,0.2187741853349301,0.6615384615384615,0.664061152061152,0.0981225174275089,0.688,0.671111111111111,0.1046097981861317,0.6730769230769231,0.3371129730794836,0.0990828073434166,0.3314285714285714,0.2217809398586478,9.6,9.6,3.878143885933063,4,12.0,14,0.5856596256008095,0.8242442515112006,0.6129265647612847,0.8914669254063834,0.56,0.7612117981520965,0.566093572451393,0.7615729472925875,0.5333064516129032,0.8518670309653915,0.4821263227513228,0.8245614035087719,0.5332978723404256,0.7943310988050131,0.5666509433962265,0.7818181818181819,0.1218322796779596,0.5105338359210059,0.1930127394268491,0.2530496839965386,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,5,1.8461538461538463
KNN,0.7552202581369247,0.1023798564529408,0.7103550295857989,0.7103550295857988,0.7172912557527941,0.8236075798017934,0.047246493683919,0.8002707387430553,0.726820145207242,0.0664767923821908,0.717948717948718,0.7433712121212122,0.0803138492489657,0.7230769230769232,0.8,0.1143958904554111,0.7857142857142857,0.7089646464646464,0.2042311152440618,0.676923076923077,0.7194771241830065,0.0799273453669027,0.7272727272727273,0.7777777777777778,0.1571348402636772,0.7692307692307693,0.451827479267502,0.1297693984774055,0.4385633270321361,0.2209455473815417,8.4,8.4,3.878143885933063,4,6.0,14,0.567151692793613,0.8301083312950961,0.623518203437686,0.9091126391133652,0.6086956521739131,0.8163484748738203,0.6142632635547247,0.8217807368339436,0.5945256480970769,0.9152602052995942,0.5079304029304029,0.8088235294117647,0.5686222910216718,0.8333333333333334,0.6304347826086957,0.9,0.2186207843191082,0.6252896542856278,0.1719055858950036,0.273260466820179,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,29,4,1.4482758620689655
XGBoost,0.7485718294051628,0.0605161060299838,0.7198224852071007,0.7198224852071007,0.7204324640222076,0.7960487153022562,0.0487725169924185,0.7540206980830719,0.6999099347486444,0.0763113526829641,0.7008547008547008,0.7185101010101009,0.0788729629936573,0.7019230769230769,0.7292171605484299,0.0884119198028673,0.75,0.7214646464646465,0.2119521933649593,0.6923076923076923,0.6996425796425797,0.0987594286646158,0.72,0.7155555555555556,0.0602873776277802,0.7115384615384616,0.4044387675695245,0.1365504658302164,0.4,0.2216424913642605,9.6,9.6,3.878143885933063,4,12.0,14,0.6187481398809525,0.8184403916781223,0.5953370540114984,0.8785527156847094,0.5865091463414634,0.8,0.5895376446996629,0.7972649344850837,0.5555555555555556,0.8804388384166126,0.5084745762711864,0.8461538461538461,0.5569555004567401,0.8269266917293232,0.5961538461538461,0.8250271739130433,0.1748375572459288,0.5887601300685297,0.1738047377443469,0.2711394981320377,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,1.8461538461538463
RandomForest,0.748303872053872,0.122010275796912,0.7307692307692307,0.7307692307692307,0.7347505296223245,0.8150784523397064,0.06252775465608,0.7896605739328983,0.7070692031982354,0.1280145172974011,0.6837606837606838,0.7082323232323231,0.1283721168325242,0.6826923076923077,0.7422829801777171,0.0893146251518257,0.7258064516129032,0.7186868686868687,0.2016152032577777,0.6923076923076923,0.7163575605680869,0.127759476112312,0.7086614173228346,0.6977777777777778,0.1593815206848098,0.6730769230769231,0.4023245754218244,0.2394765443503977,0.3632887189292543,0.2090744674950521,8.4,8.4,3.878143885933063,4,6.0,14,0.5817097422596145,0.8462778733787792,0.6151286466915792,0.90331694686012,0.5714285714285714,0.7786275184582655,0.5730525386864785,0.7776263696982874,0.5454545454545454,0.8625061274509804,0.5157623839009289,0.8333333333333334,0.5585369022869023,0.8112032085561496,0.5416495901639344,0.8043478260869565,0.1458870442195741,0.5518484563209655,0.1650284947054525,0.2622238665818794,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,29,4,1.4482758620689655
ExtraTrees,0.7473625140291806,0.0967060250596862,0.6878698224852071,0.6878698224852071,0.6795237051647307,0.8140948892552966,0.0316600933970509,0.7625306724597836,0.6927515853322305,0.1453518811880046,0.6666666666666666,0.7057323232323232,0.1358983680161243,0.6692307692307693,0.7543722943722944,0.0926053256113841,0.7241379310344828,0.6825757575757576,0.2566398996811608,0.6461538461538462,0.6858901302702622,0.1646464512918409,0.6829268292682927,0.7288888888888889,0.1834645994715581,0.6923076923076923,0.3939076932003216,0.2559203005821706,0.333965844402277,0.2324456083048704,8.4,8.4,3.878143885933063,4,6.0,14,0.5342609526429141,0.824503993857758,0.583769304040765,0.8859710898445872,0.540535091543156,0.7838045738045737,0.5457366397574519,0.7873038166577493,0.5,0.8867924528301887,0.4482531760435572,0.8228034251675354,0.4938271604938271,0.8125,0.5416385135135136,0.848522727272727,0.0885222268567658,0.5617039322270787,0.1984580459295865,0.2741885547606559,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.4482758620689655
RandomForest,0.7458978675645341,0.1249657995791418,0.7310650887573963,0.7310650887573964,0.7318284754182192,0.8129622440215891,0.0626671151985383,0.807221318962243,0.6916845878136201,0.1377392263981948,0.6666666666666666,0.6878156565656566,0.1387516194934307,0.6615384615384616,0.7156043956043956,0.0843520950116732,0.696969696969697,0.7311868686868687,0.2012312561892493,0.7076923076923077,0.7111776022846803,0.130414350293076,0.7022900763358778,0.6444444444444445,0.1715578583610558,0.6153846153846154,0.3660966277102621,0.2602573145682597,0.3236994219653178,0.2110050490586256,8.4,8.4,3.878143885933063,4,6.0,14,0.5874465834708105,0.8501665709940883,0.6509979035774337,0.9093462457291538,0.5461993888464477,0.7711864406779662,0.5460461232230728,0.7658392857142857,0.5110691823899371,0.8461538461538461,0.5287247885491217,0.8550811943425877,0.5454545454545454,0.8108108108108109,0.4705882352941176,0.763663101604278,0.0893685176099433,0.5294515388003057,0.1688191087829948,0.2613743354780475,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.4482758620689655
RandomForest,0.7448849607182941,0.135467039090709,0.7272189349112426,0.7272189349112426,0.7322667835488348,0.8192737740365702,0.0616562158668578,0.7874684943844068,0.7009769322672549,0.09630634021395,0.7008547008547008,0.7182323232323233,0.0899482259337997,0.7038461538461538,0.7444026733500417,0.0905597326649958,0.7586206896551724,0.7075757575757576,0.2465719980645986,0.676923076923077,0.6899696487931782,0.1267049034336745,0.7154471544715447,0.7288888888888889,0.1136596609115059,0.7307692307692307,0.4083399577970912,0.1636461153314751,0.4022770398481974,0.2097544567817202,9.6,9.6,3.878143885933063,4,12.0,14,0.59838202798306,0.8317750693535355,0.6264814016031987,0.9021586310268196,0.5851851851851851,0.8,0.5905796389801765,0.8010269492412349,0.5813604651162791,0.8902480788506515,0.4871323529411765,0.8356351183063511,0.5555280528052806,0.8235518634934889,0.6086956521739131,0.8546103896103892,0.179717503584937,0.5926979491684932,0.1734099826797213,0.255503200067709,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,1.8461538461538463
