Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_Linear,NaiveBayes,0.7726984126984128,0.5984126984126984,0.17428571428571438,4.277905586016088,1.8866000293443918e-05,✓,✓,0.0008489700132049763,✓
LogisticRegression,NaiveBayes,0.786031746031746,0.5984126984126984,0.18761904761904757,4.213987867680179,2.5090076906309106e-05,✓,✓,0.0011290534607839098,✓
SVM_RBF,NaiveBayes,0.7522222222222222,0.5984126984126984,0.15380952380952384,3.8476744920125268,0.00011924434285002265,✓,✓,0.005365995428251019,✓
RandomForest,NaiveBayes,0.7352380952380951,0.5984126984126984,0.13682539682539674,2.6903422195212534,0.007137877947591711,✓,✓,0.321204507641627,✗
NaiveBayes,ExtraTrees,0.5984126984126984,0.7206349206349206,-0.12222222222222223,-2.607005311061316,0.009133794356414487,✓,✓,0.4110207460386519,✗
LogisticRegression,KNN,0.786031746031746,0.6842857142857143,0.1017460317460317,2.6024374183455343,0.009256370724368601,✓,✓,0.41653668259658705,✗
LogisticRegression,LightGBM,0.786031746031746,0.6655555555555556,0.1204761904761904,2.565005208279769,0.010317425630330182,✓,✗,0.4642841533648582,✗
LogisticRegression,XGBoost,0.786031746031746,0.7022222222222222,0.08380952380952378,2.4601633731911825,0.013887378254629233,✓,✗,0.6249320214583155,✗
SVM_Linear,KNN,0.7726984126984128,0.6842857142857143,0.0884126984126985,2.374693046144568,0.017563549265297188,✓,✗,0.7903597169383735,✗
LogisticRegression,GradientBoosting,0.786031746031746,0.7133333333333333,0.0726984126984127,2.3481041311658997,0.018869245212720123,✓,✗,0.8491160345724055,✗
NaiveBayes,GradientBoosting,0.5984126984126984,0.7133333333333333,-0.11492063492063487,-2.138522471730029,0.03247436228288943,✓,✗,1.0,✗
LogisticRegression,ExtraTrees,0.786031746031746,0.7206349206349206,0.06539682539682534,2.110192426860058,0.0348417845837971,✓,✗,1.0,✗
SVM_Linear,LightGBM,0.7726984126984128,0.6655555555555556,0.1071428571428572,2.0840208753996827,0.03715826844900035,✓,✗,1.0,✗
SVM_Linear,XGBoost,0.7726984126984128,0.7022222222222222,0.07047619047619058,2.0468655089226955,0.04067129144586141,✓,✗,1.0,✗
NaiveBayes,XGBoost,0.5984126984126984,0.7022222222222222,-0.1038095238095238,-1.9948057375395984,0.046064071362170084,✓,✗,1.0,✗
SVM_RBF,KNN,0.7522222222222222,0.6842857142857143,0.06793650793650796,1.9599968878663325,0.04999615404961108,✓,✗,1.0,✗
SVM_Linear,SVM_RBF,0.7726984126984128,0.7522222222222222,0.020476190476190537,1.8824184403835529,0.05977922410013001,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.7726984126984128,0.7133333333333333,0.05936507936507951,1.803718211674087,0.0712754930842179,✗,✗,1.0,✗
RandomForest,LightGBM,0.7352380952380951,0.6655555555555556,0.06968253968253957,1.7867146143331725,0.07398362581862251,✗,✗,1.0,✗
NaiveBayes,KNN,0.5984126984126984,0.6842857142857143,-0.08587301587301588,-1.7514812679644187,0.07986304516312256,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.7726984126984128,0.7206349206349206,0.052063492063492145,1.7336965944639526,0.0829719311008201,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.786031746031746,0.7352380952380951,0.050793650793650835,1.7279562595762095,0.08399606663830862,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.7522222222222222,0.6655555555555556,0.08666666666666667,1.6734897409885652,0.0942309244796825,✗,✗,1.0,✗
RandomForest,KNN,0.7352380952380951,0.6842857142857143,0.05095238095238086,1.6445769351425072,0.10005708656264238,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.7522222222222222,0.786031746031746,-0.033809523809523734,-1.6347197538945513,0.10210780950623743,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.7522222222222222,0.7022222222222222,0.050000000000000044,1.559737797117242,0.11882185622980562,✗,✗,1.0,✗
RandomForest,XGBoost,0.7352380952380951,0.7022222222222222,0.03301587301587294,1.4310376392793496,0.1524194280510661,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.7726984126984128,0.7352380952380951,0.03746031746031764,1.2645066168394292,0.20604824726926974,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.7133333333333333,0.6655555555555556,0.0477777777777777,1.2130659821885983,0.22510459467048594,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.7522222222222222,0.7133333333333333,0.03888888888888897,1.157896028776262,0.2469064683385237,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.7522222222222222,0.7206349206349206,0.03158730158730161,1.1338016192032192,0.2568777716544848,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.7206349206349206,0.6655555555555556,0.05507936507936506,1.100598765628501,0.2710713230129501,✗,✗,1.0,✗
KNN,ExtraTrees,0.6842857142857143,0.7206349206349206,-0.03634920634920635,-1.0543149199142459,0.2917387601258866,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.5984126984126984,0.6655555555555556,-0.06714285714285717,-0.9701182826776202,0.3319875368812074,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.7352380952380951,0.7133333333333333,0.02190476190476187,0.8737323491452509,0.38226402969281736,✗,✗,1.0,✗
XGBoost,LightGBM,0.7022222222222222,0.6655555555555556,0.036666666666666625,0.8294176700463046,0.4068681061467604,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.7726984126984128,0.786031746031746,-0.013333333333333197,-0.8259548619331983,0.4088296975139354,✗,✗,1.0,✗
KNN,GradientBoosting,0.6842857142857143,0.7133333333333333,-0.02904761904761899,-0.7445223494296495,0.4565605253923759,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7522222222222222,0.7352380952380951,0.0169841269841271,0.6391916774333258,0.522698245609378,✗,✗,1.0,✗
RandomForest,ExtraTrees,0.7352380952380951,0.7206349206349206,0.014603174603174507,0.6081283116723156,0.5431023762060114,✗,✗,1.0,✗
XGBoost,KNN,0.7022222222222222,0.6842857142857143,0.017936507936507917,0.5317491733853004,0.5948997294842704,✗,✗,1.0,✗
XGBoost,ExtraTrees,0.7022222222222222,0.7206349206349206,-0.018412698412698436,-0.5067582849535135,0.6123244291245933,✗,✗,1.0,✗
XGBoost,GradientBoosting,0.7022222222222222,0.7133333333333333,-0.011111111111111072,-0.42738032194110226,0.6691023377965226,✗,✗,1.0,✗
KNN,LightGBM,0.6842857142857143,0.6655555555555556,0.018730158730158708,0.3618336300981008,0.7174763593307536,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.7206349206349206,0.7133333333333333,0.0073015873015873645,0.18941793320480765,0.8497652702190124,✗,✗,1.0,✗
