Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
LightGBM,0.7507736973287213,0.05507703649752484,0.6815625,0.7501282802647476,0.09742901727268667,0.7318283468419065,0.6430091647482952,0.07442364473838572,0.6403508771929824,0.6635226323384218,0.0723533439302932,0.646875,0.7166899766899767,0.10065413819337653,0.7169811320754716,0.6200106326422115,0.19609442086583553,0.59375,0.6407878787878787,0.09635822359488472,0.6495726495726496,0.7070346320346321,0.11446390083992021,0.7,12.4,12.4,3.8781438859330635,8,14.0,18
XGBoost,0.7494396574540115,0.07544065073820225,0.70625,0.7606490917074356,0.10493602415513875,0.7174921802892154,0.678544643762035,0.08332355833943986,0.6754385964912281,0.7099694311536416,0.07102908167413186,0.6759375000000001,0.7527958152958153,0.14109787812018343,0.7288135593220338,0.7191812865497076,0.20141301741448775,0.671875,0.7011101704465549,0.07067898281217784,0.6991869918699187,0.7007575757575758,0.1882998702566184,0.68,12.4,12.4,3.8781438859330635,8,14.0,18
LogisticRegression,0.7137759458333621,0.07206961470630247,0.6556249999999999,0.7708449229575721,0.09318394885153958,0.7031979526176304,0.6172725824899737,0.05874749889191906,0.6140350877192983,0.6565390749601276,0.03298842682084001,0.6212500000000001,0.7204906204906204,0.15820824598962335,0.6923076923076923,0.6039872408293461,0.16332473567984498,0.5625,0.6216923076923077,0.06411930037929947,0.6206896551724138,0.7090909090909091,0.16167454753447588,0.68,12.4,12.4,3.8781438859330635,8,14.0,18
RandomForest,0.7083991084230318,0.08259464209756202,0.6675,0.6916309187159173,0.14405022565581854,0.6549941103668429,0.6330524547915852,0.06950467614735269,0.631578947368421,0.6510226323384218,0.07179199610593347,0.6303125,0.6980086580086581,0.12157570701623203,0.6833333333333333,0.6715257841573631,0.18616557068094183,0.640625,0.6566783978548684,0.0658164359645075,0.6612903225806451,0.6305194805194805,0.18027535477198367,0.62,12.4,12.4,3.8781438859330635,8,14.0,18
SVM_Linear,0.6938805231628198,0.09520028940344334,0.65125,0.7318050753877968,0.13305040067435256,0.6681827044671359,0.607140685401555,0.08809869673471754,0.6052631578947368,0.6417264752791068,0.08156953802875275,0.6134375000000001,0.7051282051282051,0.1625729998374088,0.6862745098039216,0.5811802232854865,0.15639628570811243,0.546875,0.609120022277917,0.08240455339392423,0.6086956521739131,0.7022727272727273,0.16861124537264915,0.68,12.4,12.4,3.8781438859330635,8,14.0,18
GradientBoosting,0.6703163498737662,0.09589671322034105,0.64734375,0.6664620590894141,0.13803468483662154,0.6794367173409501,0.5956854739463435,0.07437604690582687,0.5964912280701754,0.621217437533227,0.1030392353930105,0.6012500000000001,0.6672727272727272,0.17752921098507812,0.6666666666666666,0.5818288144603934,0.2055292280771691,0.5625,0.5930871102910082,0.1231299108967109,0.6101694915254238,0.6606060606060605,0.20448371683328254,0.64,12.4,12.4,3.8781438859330635,8,14.0,18
ExtraTrees,0.6537852896704571,0.07243151538917722,0.6440625,0.6646970884224691,0.15000163719279097,0.6352307550732802,0.6299888517279821,0.1193961536182047,0.6228070175438597,0.6578056884635832,0.09683079180604721,0.6290625000000001,0.7380952380952381,0.14305541795999807,0.6981132075471698,0.6300053163211058,0.2173030773802883,0.578125,0.6341379310344827,0.12417815440292056,0.6324786324786325,0.6856060606060607,0.214488949929532,0.68,12.4,12.4,3.8781438859330635,8,14.0,18
KNN,0.6315178211828929,0.09565497479291052,0.61984375,0.6682739387284301,0.13944458279386243,0.6565706257647326,0.6160491682230813,0.06681098519506322,0.6140350877192983,0.6288296498822815,0.05450156210129155,0.6125,0.6668686868686868,0.13877832146234997,0.6666666666666666,0.643806485911749,0.1659622825388566,0.625,0.6343474069789858,0.0975501154724341,0.6451612903225806,0.6138528138528139,0.12545414213051242,0.6,12.4,12.4,3.8781438859330635,8,14.0,18
SVM_RBF,0.6299884007539509,0.15608003953502034,0.6296875,0.6936222857852558,0.1313798052415766,0.6612859967413063,0.6301350823089953,0.1134326834610086,0.631578947368421,0.625802764486975,0.13042552672310806,0.6215625,0.6835483357222487,0.19581455342803278,0.6617647058823529,0.7076661350345561,0.20760934190377067,0.703125,0.663691045796309,0.1261812346106473,0.6818181818181818,0.543939393939394,0.34618476783396623,0.54,12.4,12.4,3.8781438859330635,8,14.0,18
NaiveBayes,0.6067273210574646,0.11915025403661851,0.57140625,0.6920031075512579,0.16763840035348276,0.6128824007308068,0.5114827201783723,0.10618766325541813,0.5175438596491229,0.48564688235740866,0.07463536210245056,0.4828125,0.5381304316598434,0.15870420079963346,0.550561797752809,0.75906432748538,0.1875594590127673,0.765625,0.6175288600288601,0.14010744114881346,0.6405228758169934,0.21222943722943724,0.12052720841522219,0.2,12.4,12.4,3.8781438859330635,8,14.0,18
