Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LogisticRegression,0.7603305785123967,0.6818181818181818,0.6818181818181819,0.7839408363472535,0.6428571428571429,0.8181818181818182,0.72,0.5454545454545454,0.7389135802469136
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_RBF,0.743801652892562,0.7727272727272727,0.7727272727272727,0.7392438666502837,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7535384615384616
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_Linear,0.768595041322314,0.7272727272727273,0.7272727272727273,0.7793953818017989,0.6923076923076923,0.8181818181818182,0.75,0.6363636363636364,0.7535384615384615
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",RandomForest,0.7107438016528925,0.7272727272727273,0.7272727272727273,0.628637806044223,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.6836666666666666
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",GradientBoosting,0.6694214876033058,0.6818181818181818,0.6818181818181819,0.5894242418306589,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.6363636363636364,0.6881538461538461
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",ExtraTrees,0.6611570247933884,0.7727272727272727,0.7727272727272727,0.5923232004571716,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7253333333333334
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",KNN,0.7768595041322314,0.7272727272727273,0.7272727272727273,0.7235431235431236,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.6771851851851851
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",NaiveBayes,0.7355371900826446,0.5454545454545454,0.5454545454545454,0.7512772580954399,0.5238095238095238,1.0,0.6875,0.09090909090909091,0.6339753086419753
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",XGBoost,0.7355371900826446,0.7727272727272727,0.7727272727272727,0.668894363212545,0.6875,1.0,0.8148148148148148,0.5454545454545454,0.6920000000000001
1,92,22,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LightGBM,0.743801652892562,0.7272727272727273,0.7272727272727273,0.7301809301809302,0.6923076923076923,0.8181818181818182,0.75,0.6363636363636364,0.715076923076923
