Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
ADC_IH_MaximumHistogramGradient_Intensity,ADC_IH_MaximumHistogramGradient_Intensity,0.10521429698557298,4
Post1_IH_IntensityHistogramMode_Intensity,Post1_IH_IntensityHistogramMode_Intensity,0.08067843817624244,3
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0.052533268279317674,2
T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0.05152779955468365,4
T2_NGTDM_Strength,T2_NGTDM_Strength,0.04708786736512468,2
Post1_GLCM_ClusterShade,Post1_GLCM_ClusterShade,0.04345890750930044,2
ADC_GLCM_DifferenceAverage,ADC_GLCM_DifferenceAverage,0.04304963338939059,2
ADC_NGTDM_Coarseness,ADC_NGTDM_Coarseness,0.04200138751500974,2
ADC_GLCM_ClusterTendency,ADC_GLCM_ClusterTendency,0.041911280564434,3
T2_GLRLM_LongRunHighGreyLevelEmphasis,T2_GLRLM_LongRunHighGreyLevelEmphasis,0.03255739552084171,4
ADC_GLSZM_GreyLevelVariance,ADC_GLSZM_GreyLevelVariance,0.01169964887197158,2
