Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7165624999999999,0.7168920550812823,0.6230390729959696,0.805111430251303,0.765348575060879,0.7702246316070168,0.643538583424633,0.8692448659068854,0.6666666666666666,0.6725,0.625,0.72,0.7407407407407407,0.6,0.6779661016949152,0.3376146788990825,0.21864012139149908,36,14,24,40,14.4,5.366563145999495
XGBoost,0.6771875000000002,0.678788284061322,0.581951443785683,0.7733720330889075,0.7069986217911481,0.7151995387458692,0.5874443652813187,0.8303367921611922,0.6140350877192983,0.6125,0.625,0.6,0.6666666666666666,0.5555555555555556,0.6451612903225806,0.2230483271375464,0.2726580948050501,30,20,24,40,14.4,5.366563145999495
SVM_RBF,0.6759374999999999,0.6760463472108338,0.5780127164502163,0.7667692764728177,0.72393875557237,0.7344625462115952,0.6039706633727863,0.8470337546356771,0.6052631578947368,0.6025,0.625,0.58,0.6557377049180327,0.5471698113207547,0.64,0.2036634585532443,0.2306065958125475,29,21,24,40,14.4,5.366563145999495
SVM_Linear,0.66625,0.6661353423117857,0.5660963200300577,0.7588788705137227,0.7261563752423984,0.7361678802220005,0.6032580158612213,0.8457377861019725,0.6228070175438597,0.6115625,0.703125,0.52,0.6521739130434783,0.5777777777777777,0.6766917293233082,0.22559241706161137,0.23645154465067042,26,24,19,45,14.4,5.366563145999495
LightGBM,0.661875,0.6633695748330188,0.5663857810450894,0.7558944052419355,0.7118309075438636,0.717986953002893,0.5877747280188593,0.8324054946406398,0.5701754385964912,0.5690625,0.578125,0.56,0.6271186440677966,0.509090909090909,0.6016260162601627,0.13663060278207106,0.26407377389557585,28,22,27,37,14.4,5.366563145999495
KNN,0.6323437500000001,0.6316980839435343,0.5329379068821204,0.7282236426767676,0.704960893101108,0.7085623920019768,0.578352081200988,0.8162610683063242,0.5877192982456141,0.5759375,0.671875,0.48,0.6231884057971014,0.5333333333333333,0.6466165413533834,0.15355450236966828,0.24622966145522537,24,26,21,43,14.4,5.366563145999495
GradientBoosting,0.6300000000000001,0.6304452318034569,0.5268921095008052,0.7293794680669345,0.6963893851783103,0.7066972819915234,0.5736236750544418,0.8199750086692186,0.5789473684210527,0.5659375,0.671875,0.46,0.6142857142857143,0.5227272727272727,0.6417910447761194,0.13362887903736542,0.25296950821158665,23,27,21,43,14.4,5.366563145999495
ExtraTrees,0.6231249999999999,0.6234181403414816,0.5217763700663282,0.7171154696684356,0.7016026757245472,0.704558344277251,0.5755837033620573,0.8098001227613666,0.5964912280701754,0.6012500000000001,0.5625,0.64,0.6666666666666666,0.5333333333333333,0.6101694915254238,0.1981651376146788,0.24170702242454015,32,18,28,36,14.4,5.366563145999495
RandomForest,0.61875,0.6201071528236166,0.513261345459464,0.7242269115947609,0.636632504388364,0.6463604633684449,0.5193801405216831,0.7710839591094037,0.6140350877192983,0.6168750000000001,0.59375,0.64,0.6785714285714286,0.5517241379310345,0.6333333333333333,0.22972972972972983,0.25111653792427424,32,18,26,38,14.4,5.366563145999495
NaiveBayes,0.5175,0.5175169314408614,0.409157435852325,0.6218058318335387,0.6260280181566076,0.6304867531808159,0.5100224999321453,0.7405588988683115,0.5526315789473685,0.5359375,0.671875,0.4,0.589041095890411,0.4878048780487805,0.6277372262773723,0.07331845712464136,0.39330333011427554,20,30,21,43,14.4,5.366563145999495
