Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LogisticRegression vs ExtraTrees,LogisticRegression,ExtraTrees,0.7896945646945647,0.6997651267746962,0.08992943791986852,0.0,0.0625,0.140625
LogisticRegression vs GradientBoosting,LogisticRegression,GradientBoosting,0.7896945646945647,0.6968880419598122,0.09280652273475237,0.0,0.0625,0.140625
LogisticRegression vs KNN,LogisticRegression,KNN,0.7896945646945647,0.7208469981197254,0.06884756657483929,1.0,0.125,0.1875
LogisticRegression vs LightGBM,LogisticRegression,LightGBM,0.7896945646945647,0.715126993332735,0.0745675713618297,0.0,0.0625,0.140625
LogisticRegression vs NaiveBayes,LogisticRegression,NaiveBayes,0.7896945646945647,0.6980008446276388,0.09169372006692578,0.0,0.0625,0.140625
LogisticRegression vs RandomForest,LogisticRegression,RandomForest,0.7896945646945647,0.70637669702263,0.08331786767193464,1.0,0.125,0.1875
LogisticRegression vs SVM_Linear,LogisticRegression,SVM_Linear,0.7896945646945647,0.7587512859283194,0.03094327876624523,3.0,0.3125,0.3515625
LogisticRegression vs SVM_RBF,LogisticRegression,SVM_RBF,0.7896945646945647,0.7521825799576997,0.03751198473686508,3.0,0.3125,0.3515625
LogisticRegression vs XGBoost,LogisticRegression,XGBoost,0.7896945646945647,0.7440997235973313,0.04559484109723342,4.0,0.4375,0.4375
