fpr,tpr,threshold
0.0,0.0,inf
0.0,0.015873015873015872,0.9896736221124891
0.0,0.031746031746031744,0.9768312264424396
0.02,0.031746031746031744,0.9491683169938911
0.02,0.12698412698412698,0.8301523529195376
0.04,0.12698412698412698,0.8295753709752818
0.04,0.2857142857142857,0.7863232896068817
0.08,0.2857142857142857,0.7775949707540024
0.08,0.30158730158730157,0.7721151811890602
0.1,0.30158730158730157,0.7709728799799002
0.1,0.3333333333333333,0.7511688259400742
0.12,0.3333333333333333,0.7087799190112481
0.12,0.4126984126984127,0.6798654027382315
0.14,0.4126984126984127,0.6744007917534794
0.14,0.4444444444444444,0.667702222696129
0.18,0.4444444444444444,0.6533077257153803
0.18,0.47619047619047616,0.6441435236348492
0.2,0.47619047619047616,0.6390362402359339
0.2,0.6507936507936508,0.54058780567726
0.22,0.6507936507936508,0.531851471064648
0.22,0.6666666666666666,0.531475857895917
0.24,0.6666666666666666,0.5301033017393444
0.24,0.7619047619047619,0.507823432122522
0.28,0.7619047619047619,0.5030135641383638
0.28,0.7777777777777778,0.501970259648273
0.36,0.7777777777777778,0.4740132482281932
0.36,0.8412698412698413,0.44489017747513976
0.42,0.8412698412698413,0.42617026027561833
0.42,0.8571428571428571,0.4174390653079199
0.44,0.8571428571428571,0.415180518472636
0.44,0.873015873015873,0.4126623650289127
0.5,0.873015873015873,0.3917780223197017
0.5,0.8888888888888888,0.3907246557693776
0.54,0.8888888888888888,0.38706282739386133
0.54,0.9047619047619048,0.34961155679494177
0.56,0.9047619047619048,0.343966353407934
0.56,0.9206349206349206,0.341819405589581
0.58,0.9206349206349206,0.33431887343541283
0.58,0.9682539682539683,0.3007533950997898
0.84,0.9682539682539683,0.23588159550272145
0.84,0.9841269841269841,0.21741099671021377
0.94,0.9841269841269841,0.15892367032378668
0.94,1.0,0.14720279535979117
1.0,1.0,0.025600957245848405
