Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
IB_IntensitySkewness,IB_IntensitySkewness,0.1475251562665398,2
GLSZM_LargeZoneHighGreyLevelEmphasis,GLSZM_LargeZoneHighGreyLevelEmphasis,0.13992413029995887,2
Morph_Compacity,Morph_Compacity,0.10233810174766589,5
IH_MaximumHistogramGradient_Intensity,IH_MaximumHistogramGradient_Intensity,0.08978699474239941,2
GLRLM_LongRunLowGreyLevelEmphasis,GLRLM_LongRunLowGreyLevelEmphasis,0.08739661277972481,2
GLSZM_GreyLevelNonUniformity,GLSZM_GreyLevelNonUniformity,0.06598647998651133,2
GLSZM_ZoneSizeVariance,GLSZM_ZoneSizeVariance,0.0583243538672444,3
Morph_SphericalDisproportion,Morph_SphericalDisproportion,0.04103718811029027,4
Morph_Asphericity,Morph_Asphericity,0.01631365645770823,4
