model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
SVM_RBF,0.7904761904761906,0.06299607861515566,0.7650793650793651,0.8190883370104233,0.10509565190473055,0.7948672459253328,0.7319887955182072,0.051265448017402085,0.7256637168141593,0.7217063492063491,0.031017331122002962,0.7188888888888889,0.7579310344827587,0.06665715350277779,0.7596899224806202,0.7519949494949495,0.10149179338285913,0.7424242424242424,0.7979365079365079,0.14681604431817588,0.7777777777777778,113,5
LogisticRegression,0.7776587301587302,0.05179013847184352,0.7622222222222222,0.8149424034233131,0.08858535827308166,0.7776658429788068,0.7337535014005603,0.05680372535587194,0.7256637168141593,0.7270634920634921,0.05437544797427997,0.720952380952381,0.7585359951603146,0.06412169512619237,0.7559055118110236,0.7640404040404041,0.10110823515824321,0.75,0.7836507936507936,0.13652417769755637,0.7619047619047619,113,5
SVM_Linear,0.7667857142857143,0.06749317593791197,0.7561904761904761,0.8079910904931193,0.09959899221737943,0.7845463069078809,0.7337535014005603,0.05680372535587194,0.7256637168141593,0.7286507936507937,0.05486211213530322,0.725079365079365,0.7472716273442226,0.07567356947032731,0.7479674796747967,0.7922222222222223,0.12480107628532416,0.7666666666666667,0.7525396825396825,0.1694197409597186,0.7301587301587301,113,5
NaiveBayes,0.7440079365079365,0.05925898762220437,0.6803174603174603,0.7982334017577642,0.06947163259701472,0.7373614172582621,0.6091736694677872,0.09454310598328866,0.6017699115044248,0.6013095238095238,0.0467250067251397,0.5726984126984127,0.6960586254703902,0.09285412504822144,0.697986577181208,0.6442705527373719,0.15677488452520996,0.6046511627906976,0.8666666666666666,0.2154524381073924,0.8253968253968254,113,5
KNN,0.7376190476190475,0.1080491942120184,0.6987301587301586,0.7623439812785058,0.14409596479801792,0.7201059706726067,0.682703081232493,0.09097563150741002,0.672566371681416,0.6755952380952381,0.07400171257713367,0.6733333333333333,0.6958876117496807,0.10037678511261018,0.6942148760330579,0.73989898989899,0.11725267144210476,0.7241379310344828,0.6914285714285714,0.16518189734008001,0.6666666666666666,113,5
GradientBoosting,0.7344444444444445,0.052694109596737634,0.7212698412698413,0.7486537169237302,0.10098488452323946,0.7211534892003288,0.6844677871148459,0.07669658072702913,0.672566371681416,0.6788888888888888,0.0710853305024885,0.6712698412698412,0.7030351741422521,0.09475866724484622,0.6991869918699187,0.7207792207792207,0.09915140023551111,0.7166666666666667,0.704920634920635,0.13813391175310888,0.6825396825396826,113,5
ExtraTrees,0.7323809523809525,0.10463604753592586,0.714920634920635,0.7746840411806312,0.15258579040519604,0.773065033261582,0.678655462184874,0.05218829066339558,0.672566371681416,0.6748015873015872,0.0563972520411491,0.6692063492063491,0.7026929392446634,0.08373699060801075,0.704,0.7135064935064934,0.13021668048243432,0.7096774193548387,0.716031746031746,0.12256024171640766,0.6984126984126984,113,5
RandomForest,0.7052777777777777,0.10459880883054046,0.6987301587301586,0.7409888081016446,0.16822621116615555,0.733474619704122,0.6861344537815126,0.10055802959458775,0.672566371681416,0.6879365079365078,0.09357832816492073,0.6712698412698412,0.698908190015268,0.13521170731378374,0.6991869918699187,0.7171095571095571,0.1450677422222495,0.7166666666666667,0.7015873015873015,0.16780413062098426,0.6825396825396826,113,5
XGBoost,0.6857936507936507,0.049177154677777654,0.6638095238095238,0.7360126203980931,0.1374885781652092,0.7094117193607166,0.6413165266106442,0.08057348838725296,0.6371681415929203,0.6421031746031746,0.08436440740970881,0.6353968253968254,0.6554504754504755,0.13951875887205378,0.6666666666666666,0.680879120879121,0.17886194457728796,0.6833333333333333,0.6649206349206349,0.18405061360904632,0.6507936507936508,113,5
LightGBM,0.6548412698412698,0.0821175100836179,0.6526984126984127,0.6982467569433022,0.14074344337192912,0.718160154419976,0.6269887955182072,0.09545920534927552,0.6194690265486725,0.6269047619047619,0.10368323953145933,0.6215873015873016,0.6368728334245576,0.12488531801502488,0.6386554621848739,0.6821289821289821,0.1750499116677084,0.6785714285714286,0.6095238095238095,0.11505473190108015,0.6031746031746031,113,5
