Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
GradientBoosting,RandomForest,0.6965976331360948,0.613905325443787,0.08269230769230784,2.9349289524978825,0.0033362406784096213,✓,✓,0.15013083052843296,✗
XGBoost,LightGBM,0.6928994082840236,0.5869822485207101,0.1059171597633135,2.742100146432673,0.006104772586155111,✓,✓,0.27471476637698,✗
GradientBoosting,LightGBM,0.6965976331360948,0.5869822485207101,0.10961538461538467,2.630794896799556,0.008518542870371255,✓,✓,0.38333442916670646,✗
GradientBoosting,NaiveBayes,0.6965976331360948,0.5352071005917161,0.16139053254437874,2.6107831184017876,0.009033516325225543,✓,✓,0.4065082346351494,✗
XGBoost,NaiveBayes,0.6928994082840236,0.5352071005917161,0.15769230769230758,2.4804033733441524,0.013123382758357508,✓,✗,0.5905522241260879,✗
XGBoost,RandomForest,0.6928994082840236,0.613905325443787,0.07899408284023668,2.457738525652032,0.013981492924290224,✓,✗,0.6291671815930601,✗
XGBoost,ExtraTrees,0.6928994082840236,0.5982248520710058,0.09467455621301779,2.350025371531554,0.01877213145810024,✓,✗,0.8447459156145107,✗
GradientBoosting,ExtraTrees,0.6965976331360948,0.5982248520710058,0.09837278106508895,2.2904571981837245,0.021994827050876926,✓,✗,0.9897672172894617,✗
GradientBoosting,SVM_Linear,0.6965976331360948,0.6121301775147929,0.08446745562130187,2.0648192358463686,0.03894010709268051,✓,✗,1.0,✗
GradientBoosting,LogisticRegression,0.6965976331360948,0.6159763313609468,0.08062130177514804,2.0385020617521823,0.04149974877537608,✓,✗,1.0,✗
XGBoost,LogisticRegression,0.6928994082840236,0.6159763313609468,0.07692307692307687,1.8379788992067947,0.06606551466908467,✗,✗,1.0,✗
XGBoost,SVM_Linear,0.6928994082840236,0.6121301775147929,0.0807692307692307,1.8199247413240527,0.0687704665606295,✗,✗,1.0,✗
GradientBoosting,KNN,0.6965976331360948,0.6093195266272189,0.08727810650887591,1.8041862734334082,0.07120211046789018,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6353550295857988,0.5352071005917161,0.10014792899408276,1.7278621433754273,0.08401294282811267,✗,✗,1.0,✗
XGBoost,KNN,0.6928994082840236,0.6093195266272189,0.08357988165680474,1.5894133865803959,0.11196709431592815,✗,✗,1.0,✗
GradientBoosting,SVM_RBF,0.6965976331360948,0.6353550295857988,0.06124260355029598,1.4572728252977818,0.1450410849697379,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.6159763313609468,0.5352071005917161,0.0807692307692307,1.415129826482946,0.15703043454043394,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6121301775147929,0.5352071005917161,0.07692307692307687,1.3161965584662927,0.18810807853100575,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.613905325443787,0.5352071005917161,0.0786982248520709,1.2944107106153524,0.1955235929904081,✗,✗,1.0,✗
XGBoost,SVM_RBF,0.6928994082840236,0.6353550295857988,0.05754437869822482,1.2432792498827552,0.2137649478754099,✗,✗,1.0,✗
KNN,NaiveBayes,0.6093195266272189,0.5352071005917161,0.07411242603550283,1.1923342304512448,0.2331302176468858,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6353550295857988,0.5869822485207101,0.04837278106508869,1.1182776034123885,0.2634484492739193,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.6353550295857988,0.5982248520710058,0.03713017751479297,1.0588201411124216,0.2896816991303024,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.5982248520710058,0.5352071005917161,0.06301775147928979,0.9826270415344122,0.32579103039851265,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.6353550295857988,0.6121301775147929,0.023224852071005886,0.8962707355324905,0.37010818484842034,✗,✗,1.0,✗
RandomForest,LightGBM,0.613905325443787,0.5869822485207101,0.026923076923076827,0.8892890234020865,0.37384776915084705,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.6353550295857988,0.6159763313609468,0.019378698224852053,0.8299218876792833,0.4065829489318593,✗,✗,1.0,✗
LightGBM,NaiveBayes,0.5869822485207101,0.5352071005917161,0.05177514792899407,0.8114886073990802,0.41708513272348346,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.6159763313609468,0.5869822485207101,0.028994082840236635,0.7236650875155257,0.4692713717944682,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6121301775147929,0.5869822485207101,0.025147928994082802,0.6274303493853001,0.5303771788831836,✗,✗,1.0,✗
SVM_RBF,KNN,0.6353550295857988,0.6093195266272189,0.026035502958579926,0.6174178008734874,0.5369591836935176,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.6353550295857988,0.613905325443787,0.02144970414201186,0.6135532872299801,0.5395105598208307,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.6159763313609468,0.5982248520710058,0.01775147928994092,0.5907217786424094,0.5547068531123672,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.5982248520710058,0.613905325443787,-0.015680473372781112,-0.4701548274700821,0.6382444050034721,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6121301775147929,0.5982248520710058,0.013905325443787087,0.44703701476379437,0.6548483345393694,✗,✗,1.0,✗
