fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.8264462809917356,0.799062049062049,0.7727272727272727,0.7727272727272727,0.8148148148148148,0.6875,1.0,10
2,0.7749999999999999,0.8492791321738691,0.6956521739130435,0.65,0.7741935483870968,0.75,0.8,6
3,0.8518518518518519,0.8758818342151675,0.8571428571428571,0.8611111111111112,0.8421052631578947,0.8,0.8888888888888888,18
4,0.7969924812030076,0.915664570386818,0.5,0.6578947368421053,0.48,1.0,0.3157894736842105,10
5,0.7166666666666667,0.740315561631351,0.7272727272727273,0.7166666666666667,0.6666666666666666,0.75,0.6,14
