metric,mean,std,min,max,pooled
AUC,0.7933914561426523,0.046364093160432884,0.7166666666666667,0.8518518518518519,0.733125
PR_AUC,0.836040629493851,0.06104630298095517,0.740315561631351,0.915664570386818,0.7772572128964146
Accuracy,0.7105590062111802,0.1184806954175268,0.5,0.8571428571428571,0.7017543859649122
Bal_Accuracy,0.7316799574694313,0.07845836954570545,0.65,0.8611111111111112,0.7059375
F1_Score,0.7155560586052945,0.13204710254667273,0.48,0.8421052631578947,0.7166666666666667
Precision,0.7975,0.10735455276791946,0.6875,1.0,0.7678571428571429
Recall,0.72093567251462,0.24129037650073734,0.3157894736842105,1.0,0.671875
