Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_RBF,0.805,0.06763492808529144,0.7142857142857142,0.9027777777777777,0.8463073307070615,0.0890387130009545,0.7057282913165266,0.9297008547008547,0.7194677871148459,0.07846317569992654,0.6071428571428571,0.8235294117647058,0.7184126984126984,0.06495378417854594,0.65,0.8194444444444444,0.733048128342246,0.10162285222850038,0.6,0.8181818181818182,0.8125396825396825,0.1760620867836693,0.5,0.9166666666666666,0.7538003629764065,0.08961900855535253,0.6206896551724138,0.8421052631578947,0.6242857142857143,0.1417456762469102,0.5,0.8,7.6,5.89915248150105,4.0,18.0
SVM_Linear,0.7784523809523809,0.08540457899833354,0.6547619047619047,0.8888888888888888,0.8310251004674012,0.09930348651304581,0.6658244451626805,0.9242063492063493,0.7011344537815125,0.07914557027902716,0.6071428571428571,0.8235294117647058,0.7012698412698413,0.07123507742667144,0.6428571428571428,0.8194444444444444,0.7244766997708174,0.10914636638123233,0.5714285714285714,0.8181818181818182,0.7782539682539682,0.16534205289956355,0.5,0.9166666666666666,0.7347593120732866,0.0899130453230701,0.6206896551724138,0.8421052631578947,0.6242857142857143,0.1417456762469102,0.5,0.8,7.6,5.89915248150105,4.0,18.0
LogisticRegression,0.7690873015873015,0.0945842302860031,0.6309523809523809,0.875,0.8319621169212242,0.09151122183049057,0.6765919701213818,0.9083333333333334,0.6994677871148459,0.08142394793093638,0.6071428571428571,0.8235294117647058,0.6955555555555556,0.07970433443160846,0.6071428571428572,0.8194444444444444,0.7441491841491842,0.07286341927550775,0.6666666666666666,0.8181818181818182,0.7073015873015873,0.16077492487208347,0.5,0.8888888888888888,0.7151710694360421,0.09128839771583909,0.6206896551724138,0.8421052631578947,0.6838095238095239,0.13430133310046613,0.5,0.8,7.6,5.89915248150105,4.0,18.0
ExtraTrees,0.7487698412698413,0.05411911396025233,0.6857142857142857,0.8333333333333333,0.7932105658905011,0.12449608049183888,0.5907160894660894,0.90079883805374,0.6506582633053222,0.10167743607446628,0.5714285714285714,0.8235294117647058,0.6490476190476191,0.09761364354637928,0.5714285714285714,0.8194444444444444,0.7011188811188811,0.1311832942016176,0.5,0.8,0.6261904761904763,0.17858024669585415,0.4444444444444444,0.8888888888888888,0.6525940455002239,0.13737192884642555,0.5,0.8421052631578947,0.6719047619047618,0.11503228374615049,0.5,0.8,7.6,5.89915248150105,4.0,18.0
RandomForest,0.7368253968253968,0.06893086735765594,0.6428571428571429,0.8194444444444444,0.7648857654336425,0.12286892479913687,0.577760801290213,0.8520282186948855,0.6856582633053222,0.10825064880850133,0.5714285714285714,0.8235294117647058,0.6773809523809524,0.1015299317172897,0.5952380952380952,0.8194444444444444,0.72,0.12549900398011135,0.5,0.8,0.7280952380952381,0.17623480065942387,0.4444444444444444,0.8888888888888888,0.7093734335839599,0.12489627985594591,0.5714285714285714,0.8421052631578947,0.6266666666666667,0.2015908948561142,0.3333333333333333,0.8,7.6,5.89915248150105,4.0,18.0
KNN,0.7365674603174603,0.10977059483670353,0.5833333333333334,0.8819444444444444,0.7691022296267025,0.12122781205565905,0.6069704804998922,0.9152777777777779,0.6828011204481793,0.08746056497899546,0.6071428571428571,0.8235294117647058,0.6847619047619048,0.09348274874771854,0.5595238095238095,0.8194444444444444,0.7287883358471594,0.13398302100540602,0.5294117647058824,0.8888888888888888,0.7538095238095238,0.18463292558036562,0.4444444444444444,0.9,0.7159970424144653,0.09407208209647462,0.5925925925925926,0.8421052631578947,0.6157142857142858,0.23249119165037488,0.3333333333333333,0.9,7.6,5.89915248150105,4.0,18.0
NaiveBayes,0.7290079365079365,0.1832515235251146,0.4523809523809524,0.9166666666666666,0.8039155612789699,0.09290600701131174,0.6897269397269397,0.9191718775052109,0.5651820728291316,0.15056186403901334,0.4583333333333333,0.8235294117647058,0.5601587301587301,0.16382945038454808,0.39285714285714285,0.8194444444444444,0.6266606841058315,0.16846214398077444,0.43478260869565216,0.8,0.7626984126984127,0.23057570329691987,0.3888888888888889,1.0,0.651401393676436,0.1269686486474193,0.5185185185185185,0.8421052631578947,0.3576190476190476,0.3859802140312153,0.0,0.8,7.6,5.89915248150105,4.0,18.0
GradientBoosting,0.7226587301587302,0.08993572913002738,0.6190476190476191,0.8194444444444444,0.7562761927096662,0.12306571287108117,0.5476719114219114,0.8520282186948855,0.6970868347338937,0.09258425581082413,0.5833333333333334,0.8235294117647058,0.678968253968254,0.1262615852358651,0.5119047619047619,0.8194444444444444,0.72585179526356,0.15051255377998818,0.5,0.9090909090909091,0.7469841269841269,0.1565066486311672,0.5555555555555556,0.8888888888888888,0.7241278597288199,0.11354738300673037,0.5454545454545454,0.8421052631578947,0.6109523809523809,0.2761063090143922,0.16666666666666666,0.9,7.6,5.89915248150105,4.0,18.0
XGBoost,0.6974206349206349,0.0882657794426,0.5952380952380953,0.7708333333333333,0.7487142200649171,0.13685075137367197,0.5159649122807017,0.8513007054673722,0.6723669467787114,0.056127780805676715,0.5833333333333334,0.7142857142857143,0.6538492063492064,0.09118629716756389,0.5119047619047619,0.7333333333333334,0.68593837535014,0.12732924281099797,0.5,0.8571428571428571,0.7869841269841269,0.07382573639999307,0.6666666666666666,0.8571428571428571,0.7234322019551221,0.06212136140224961,0.6153846153846154,0.7741935483870968,0.5207142857142857,0.2380321344948077,0.16666666666666666,0.8,7.6,5.89915248150105,4.0,18.0
LightGBM,0.6730158730158731,0.06959677170962109,0.5785714285714285,0.75,0.7044301551119002,0.11550585567082093,0.5326409774436089,0.833460607896698,0.6061204481792717,0.05008720396472859,0.5294117647058824,0.65,0.5909126984126983,0.061203547900723736,0.5208333333333333,0.6777777777777778,0.6455011655011655,0.13700577990955595,0.5,0.8333333333333334,0.6349206349206348,0.11096929725483778,0.5,0.7857142857142857,0.6330574712643677,0.09452643228107474,0.5,0.7586206896551724,0.5469047619047619,0.193491021781901,0.3333333333333333,0.8,7.6,5.89915248150105,4.0,18.0
