fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6078431372549019,0.6968328543610823,0.5769230769230769,0.5457516339869282,0.6666666666666666,0.6875,0.6470588235294118,10
2,0.6,0.7414013764013764,0.6111111111111112,0.6375,0.5333333333333333,0.8,0.4,18
3,0.7226890756302521,0.7773144714637118,0.7096774193548387,0.703781512605042,0.7428571428571429,0.7222222222222222,0.7647058823529411,6
4,0.40686274509803916,0.5955203155669532,0.4482758620689655,0.4068627450980392,0.5789473684210527,0.5238095238095238,0.6470588235294118,6
5,0.4444444444444444,0.49831649831649827,0.5,0.4444444444444444,0.25,0.2,0.3333333333333333,12
