k,mean_score,std_score,fold_scores,metric,tuning_model
8,0.6948356009070294,0.14828210410833384,"[0.8800000000000001, 0.5170068027210885, 0.6875]",auc,LogisticRegression
6,0.6755321067821068,0.10306288746026677,"[0.7999999999999999, 0.5476190476190477, 0.6789772727272727]",auc,LogisticRegression
10,0.669752886002886,0.14366258688145597,"[0.8200000000000001, 0.47619047619047616, 0.7130681818181818]",auc,LogisticRegression
4,0.6596590909090909,0.12323390797333407,"[0.8, 0.5, 0.6789772727272727]",auc,LogisticRegression
12,0.659525097917955,0.10886564724910897,"[0.7666666666666666, 0.5102040816326531, 0.7017045454545454]",auc,LogisticRegression
14,0.6357297464440321,0.09702761386125792,"[0.7333333333333333, 0.5034013605442177, 0.6704545454545454]",auc,LogisticRegression
16,0.6269315605029891,0.0782877130153376,"[0.6933333333333334, 0.5170068027210885, 0.6704545454545455]",auc,LogisticRegression
18,0.6145377241805813,0.07456943447579309,"[0.68, 0.5102040816326531, 0.6534090909090908]",auc,LogisticRegression
