Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",LogisticRegression,0.8235294117647058,0.7307692307692307,0.7418300653594772,0.8676715032288975,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.7777777777777778,0.7971888111888112,0.4484848484848485
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",SVM_RBF,0.803921568627451,0.6923076923076923,0.7124183006535948,0.8125245346144366,0.8461538461538461,0.6470588235294118,0.7333333333333333,0.7777777777777778,0.8041818181818181,0.3846153846153846
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",SVM_Linear,0.803921568627451,0.6923076923076923,0.7124183006535948,0.8561838559281014,0.8461538461538461,0.6470588235294118,0.7333333333333333,0.7777777777777778,0.8321538461538461,0.3846153846153846
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",RandomForest,0.738562091503268,0.7692307692307693,0.7189542483660131,0.8322847003661064,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.5555555555555556,0.7295897435897436,0.4620689655172413
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",GradientBoosting,0.6209150326797386,0.6538461538461539,0.6045751633986928,0.7723127233963147,0.7222222222222222,0.7647058823529411,0.7428571428571429,0.4444444444444444,0.6783076923076923,0.21476510067114096
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",ExtraTrees,0.7973856209150326,0.6923076923076923,0.7124183006535948,0.8827982141495163,0.8461538461538461,0.6470588235294118,0.7333333333333333,0.7777777777777778,0.7744615384615384,0.3846153846153846
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",KNN,0.718954248366013,0.7307692307692307,0.7156862745098038,0.798192248927543,0.8125,0.7647058823529411,0.7878787878787878,0.6666666666666666,0.7866993006993007,0.42038216560509556
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",NaiveBayes,0.784313725490196,0.7692307692307693,0.7189542483660131,0.856059292706217,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.5555555555555556,0.7103589743589744,0.4620689655172413
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",XGBoost,0.7516339869281047,0.6153846153846154,0.5751633986928104,0.8810072635520206,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.4444444444444444,0.7412447552447552,0.15032679738562094
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",LightGBM,0.5686274509803921,0.5384615384615384,0.5163398692810457,0.7019908989308916,0.6666666666666666,0.5882352941176471,0.625,0.4444444444444444,0.7027832167832168,0.03105590062111807
