Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7728125,0.7727837107648354,0.6855620308557749,0.854559378426046,0.8214586634083028,0.8233337804288009,0.7192666629061698,0.9053829636299071,0.7456140350877193,0.745,0.75,0.74,0.7868852459016393,0.6981132075471698,0.768,0.4868053399565352,0.19693417002756022,37,13,16,48,10.4,4.774934554525329
SVM_Linear,0.755625,0.7557877113496736,0.6620389799445298,0.8402661514850543,0.8128113100505047,0.8149369407943732,0.7075050221696422,0.8992497999628042,0.7280701754385965,0.7184375000000001,0.796875,0.64,0.7391304347826086,0.7111111111111111,0.7669172932330827,0.44170616113744077,0.2088856693178447,32,18,13,51,10.4,4.774934554525329
SVM_RBF,0.74875,0.7490783360444068,0.6593640549516908,0.8355192124483961,0.81837431286892,0.8198906593762111,0.7298392840360639,0.8964480628443942,0.7105263157894737,0.700625,0.78125,0.62,0.7246376811594203,0.6888888888888889,0.7518796992481203,0.40568720379146916,0.2093901593676088,31,19,14,50,10.4,4.774934554525329
ExtraTrees,0.7303124999999999,0.7307601795204758,0.6385766782407407,0.8185459915648459,0.7977552193444282,0.8020627017477914,0.6910045380450938,0.8912714290443752,0.7105263157894737,0.7115625,0.703125,0.72,0.7627118644067796,0.6545454545454545,0.7317073170731707,0.4185471406491499,0.22643610869043249,36,14,19,45,10.4,4.774934554525329
KNN,0.706875,0.7070453845854658,0.6080448755409309,0.8006279434850863,0.7637666025538843,0.7665758232340272,0.6591920167066048,0.8549148509570154,0.6666666666666666,0.6637500000000001,0.6875,0.64,0.7096774193548387,0.6153846153846154,0.6984126984126984,0.32607342874922207,0.2244300731873071,32,18,20,44,10.4,4.774934554525329
RandomForest,0.6878125,0.6885135892310517,0.5896423089437796,0.7802540845397987,0.7617185616017861,0.7657568833307267,0.6530790044094218,0.8593349228943548,0.6929824561403509,0.69375,0.6875,0.7,0.7457627118644068,0.6363636363636364,0.7154471544715447,0.38330757341576505,0.22306745861002775,35,15,20,44,10.4,4.774934554525329
GradientBoosting,0.6465624999999999,0.6464138772448262,0.5443547445860064,0.7442219654183516,0.7263553175357059,0.7304468362339807,0.6167085235750793,0.827044268968151,0.6140350877192983,0.599375,0.71875,0.48,0.6388888888888888,0.5714285714285714,0.6764705882352942,0.2022900763358778,0.2368969168421327,24,26,18,46,10.4,4.774934554525329
XGBoost,0.6365625,0.6366831300616019,0.535664610458808,0.7347001215945315,0.7007173067692124,0.7074802820989564,0.5828658238016651,0.8178210456332785,0.5877192982456141,0.569375,0.71875,0.42,0.6133333333333333,0.5384615384615384,0.6618705035971223,0.14217098943323714,0.2864623199501188,21,29,18,46,10.4,4.774934554525329
NaiveBayes,0.63625,0.6380772552945659,0.5324992599451979,0.7384706691997518,0.7086374699006802,0.7112585472209085,0.5918259268068877,0.8080681608952598,0.6052631578947368,0.5653125,0.890625,0.24,0.6,0.631578947368421,0.7169811320754716,0.14012738853503182,0.3522688802168085,12,38,7,57,10.4,4.774934554525329
LightGBM,0.61078125,0.6115903980598714,0.5069335085068319,0.7136918437088274,0.7224426095843357,0.724007534175314,0.6123705965627255,0.813292622983958,0.543859649122807,0.5346875,0.609375,0.46,0.5909090909090909,0.4791666666666667,0.6,0.06967984934086624,0.2898730128436559,23,27,25,39,10.4,4.774934554525329
