Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
SVM_Linear,0.7987301587301587,0.7994029021146871,0.7181118197278911,0.8740419137022398,0.8316093387127443,0.835001240086951,0.7350659683563444,0.9126149712532821,0.7168141592920354,0.7130158730158731,0.746031746031746,0.68,0.746031746031746,0.68,0.746031746031746,0.426031746031746,0.1832445347783521,34,16,16,47,9.6,5.549774770204643
LogisticRegression,0.7806349206349206,0.7812933807747982,0.6992200018488844,0.8592554858934168,0.8294867254553897,0.8325930829334993,0.7354988667617725,0.9072372297839768,0.672566371681416,0.6733333333333333,0.6666666666666666,0.68,0.7241379310344828,0.6181818181818182,0.6942148760330579,0.3431264728986646,0.1870910366897683,34,16,21,42,9.6,5.549774770204643
SVM_RBF,0.7177777777777777,0.7176937996642281,0.62875,0.8037648293932323,0.7946061606030634,0.7974946419985477,0.7026323423724707,0.8764696827991,0.672566371681416,0.6568253968253968,0.7936507936507936,0.52,0.6756756756756757,0.6666666666666666,0.7299270072992701,0.3209355205457203,0.2114783002027382,26,24,13,50,9.6,5.549774770204643
RandomForest,0.7101587301587302,0.7092634921478803,0.6099421040345963,0.8013924273525532,0.7581859480411501,0.7640593062236842,0.6453078703806963,0.86469738660579,0.6106194690265486,0.6074603174603175,0.6349206349206349,0.58,0.6557377049180327,0.5576923076923077,0.6451612903225806,0.21403730635472662,0.21613088031291353,29,21,23,40,9.6,5.549774770204643
ExtraTrees,0.7044444444444445,0.7041043434587425,0.6099259491030454,0.7955386307359992,0.7596701512773467,0.7638289197525504,0.6449778781565332,0.8618863212959198,0.6637168141592921,0.6612698412698412,0.6825396825396826,0.64,0.7049180327868853,0.6153846153846154,0.6935483870967742,0.3212140373063548,0.2242641512216663,32,18,20,43,9.6,5.549774770204643
GradientBoosting,0.7022222222222222,0.7026915829691455,0.6074561403508772,0.7928652873765716,0.7681059385429825,0.771275158462722,0.6612422044191607,0.8644084500979254,0.6548672566371682,0.6471428571428571,0.7142857142857143,0.58,0.6818181818181818,0.6170212765957447,0.6976744186046512,0.2961188308576904,0.2202620375974936,29,21,18,45,9.6,5.549774770204643
LightGBM,0.6982539682539682,0.6984563332954417,0.6051874930763267,0.7932355889724311,0.7511809100653838,0.7550707944018064,0.6426982714892665,0.8504140835626809,0.6194690265486725,0.6257142857142857,0.5714285714285714,0.68,0.6923076923076923,0.5573770491803278,0.6260869565217392,0.24584820735682145,0.24700819756627584,34,16,27,36,9.6,5.549774770204643
NaiveBayes,0.6822222222222222,0.682168177602895,0.5778287745831922,0.7769290670033533,0.7170730532594065,0.7256417727034987,0.5996163682724195,0.839198913254184,0.5752212389380531,0.5323809523809524,0.9047619047619048,0.16,0.5757575757575758,0.5714285714285714,0.7037037037037037,0.06995884773662542,0.3599236327386328,8,42,6,57,9.6,5.549774770204643
KNN,0.6707936507936508,0.670534416649077,0.573609514407077,0.7642717625244366,0.7010995303189489,0.7114630368297814,0.5843620840163425,0.8209890432281927,0.6371681415929203,0.6209523809523809,0.7619047619047619,0.48,0.6486486486486487,0.6153846153846154,0.7007299270072993,0.24752314438850087,0.22566010474986456,24,26,15,48,9.6,5.549774770204643
XGBoost,0.6526984126984127,0.6529990014315803,0.5501370980461742,0.7500274294670844,0.6917908785052405,0.7012998190331784,0.5753229944032832,0.8168707452793685,0.6194690265486725,0.6195238095238096,0.6190476190476191,0.62,0.6724137931034483,0.5636363636363636,0.6446280991735537,0.2366064414768264,0.25794663898716635,31,19,24,39,9.6,5.549774770204643
